7244.754985,0.876250
7244.754985,0.827767
7244.722003,0.832483
7244.754985,0.826604
7244.754985,0.841199
7244.754985,0.871276
7244.754985,0.865100
7244.754985,0.836582
7244.722003,0.891559
7244.754985,0.847598
7244.754985,0.851403
7244.754985,0.873056
7244.754985,0.846460
7244.754985,0.868047
7244.754985,0.828489
7244.754985,0.847718
7244.754985,0.868436
7244.754985,0.870883
7244.754985,0.868608
7244.722003,0.839080
7244.754985,0.843121
7244.754985,0.839954
7244.754985,0.877511
7244.754985,0.831559
7244.754985,0.869201
7244.754985,0.881086
7244.754985,0.868065
7244.754985,0.838290
7244.722003,0.868848
7244.754985,0.860974
7244.754985,0.834652
7244.722003,0.856469
7244.722003,0.837301
7244.754985,0.854437
7244.754985,0.901126
7244.754985,0.834375
7244.722003,0.854188
7244.722003,0.818218
7244.754985,0.854690
7244.754985,0.847167
7244.754985,0.899175
7244.722003,0.832215
7244.722003,0.847989
7244.722003,0.844475
7244.754985,0.851065
7244.754985,0.870174
7244.754985,0.842982
7244.722003,0.841907
7244.754985,0.859792
7244.722003,0.863972
