10689.774302,0.5528762
10689.774302,0.5400134
10689.774302,0.5380616
10689.7872899,0.5400713
10689.774302,0.5392207
10689.774302,0.541769
10689.774302,0.5589362
10689.774302,0.5460788
10689.774302,0.5457378
10689.774302,0.5402946
10689.774302,0.5509332
10689.774302,0.5527679
10689.774302,0.5553594
10689.774302,0.5483263
10689.774302,0.5467858
10689.774302,0.5348597
10689.774302,0.5464163
10689.774302,0.5362726
10689.774302,0.5530375
10689.7462061,0.5334884
10689.774302,0.535356
10689.8002778,0.5462357
10689.774302,0.5462482
10689.774302,0.5467594
10689.774302,0.5541607
10689.774302,0.5534333
10689.774302,0.5349076
10689.774302,0.5392129
10689.774302,0.5471495
10689.774302,0.542739
