0.998227,0.920213,20.476950,19.508865,17.994681,16.051418,13.372340,9.356383,98.441324,32.846356,13.265457,2.601237,0.696353,0.258545,0.093329,0.035680,0.523169,0.106178,0.572695,0.994889,0.916525,55.676320,53.628620,51.614991,47.906303,43.519591,32.483816,31.097726,13.712023,4.322468,1.101706,0.430437,0.167847,0.078319,0.038710,0.523254,0.110596,0.109029
0.996694,0.915702,20.933884,19.966942,18.452893,16.452893,13.752066,9.667769,93.643016,31.358674,12.553282,2.462339,0.661320,0.247586,0.089804,0.034807,0.522943,0.106758,0.563636,0.996337,0.921245,57.813187,55.683150,53.631868,49.853480,45.362637,33.875458,31.357596,13.923635,4.440056,1.143011,0.449288,0.173179,0.081098,0.039905,0.523511,0.110286,0.084249
0.997085,0.915452,23.233236,22.182216,20.642857,18.486880,15.629738,11.090379,87.505138,29.979139,11.914843,2.431060,0.712643,0.260366,0.094492,0.036734,0.522958,0.107537,0.523324,0.995699,0.922581,60.845161,58.636559,56.529032,52.670968,48.098925,35.993548,29.562897,12.921748,3.968653,0.959337,0.336638,0.141365,0.072666,0.037950,0.523587,0.109751,0.060215
1.000000,0.930612,27.404082,25.885714,23.285714,20.359184,16.546939,11.273469,158.092600,49.938423,22.999556,4.913511,1.340900,0.483973,0.173532,0.062490,0.520756,0.106741,0.689796,0.995585,0.915011,41.409492,39.890728,38.346578,35.525386,32.046358,23.822296,38.678350,15.827140,4.838979,1.004403,0.349767,0.138821,0.061916,0.030393,0.523877,0.108889,0.240618
0.993410,0.917628,54.690280,52.688633,50.719934,47.069193,42.729819,31.887974,31.253966,13.849143,4.376420,1.105194,0.427344,0.166800,0.076614,0.037678,0.523052,0.110737,0.115321,1.000000,0.919118,20.283088,19.303309,17.757353,15.814338,13.145221,9.170956,100.742858,33.396824,13.534043,2.652475,0.709580,0.263048,0.095784,0.036720,0.523391,0.105859,0.582721
0.992933,0.895760,17.371025,16.814488,15.945230,14.505300,12.553004,9.213781,71.816046,22.974181,8.092367,1.244039,0.267672,0.105676,0.036297,0.014098,0.524164,0.107777,0.501767,1.000000,0.940171,58.801709,56.352137,53.712821,49.511111,44.415385,32.700855,56.628017,23.198147,9.296969,2.409697,0.844286,0.315441,0.133448,0.059601,0.522292,0.109064,0.176068
0.993355,0.916944,54.664452,52.651163,50.674419,47.029900,42.724252,31.885382,30.638788,13.487428,4.213966,1.060459,0.411301,0.160216,0.074092,0.036962,0.523413,0.110600,0.114618,1.000000,0.919854,20.624772,19.648452,18.107468,16.142077,13.420765,9.380692,100.784557,33.615429,13.628778,2.687437,0.724602,0.269391,0.098375,0.037513,0.522992,0.106054,0.579235
1.000000,0.928736,64.050575,61.551724,59.142529,54.960920,49.910345,37.131034,34.473989,15.012161,5.090779,1.333615,0.497297,0.207501,0.099174,0.049350,0.523083,0.109219,0.066667,0.994413,0.912011,22.861732,21.938547,20.558659,18.527933,15.889665,11.442737,82.093697,27.994431,10.900164,2.142006,0.599281,0.215199,0.077472,0.029859,0.523291,0.107953,0.500000
1.000000,0.928315,25.401434,24.053763,21.749104,19.154122,15.695341,10.767025,149.415321,47.638875,21.646543,4.417309,1.130120,0.401802,0.141235,0.050804,0.519886,0.106203,0.677419,0.995413,0.915138,42.596330,41.022936,39.425459,36.502294,32.923165,24.473624,36.798621,15.232863,4.563786,1.010745,0.378562,0.151655,0.067897,0.032880,0.524277,0.109144,0.227064
0.995434,0.907534,38.634703,37.363014,36.076484,33.555936,30.445205,22.789954,37.981548,14.903280,4.336041,0.833277,0.274713,0.109106,0.049058,0.024295,0.524012,0.108686,0.250000,1.000000,0.952727,37.770909,35.465455,32.160000,28.287273,23.338182,15.930909,147.285222,49.160107,22.620488,5.032177,1.471859,0.540977,0.202312,0.078415,0.520665,0.107619,0.610909
