0.397770,0.436431,0.602230,0.502602,0.182900,0.392565,0.314498,0.441636,0.656506,0.180669,0.561338,0.668401,0.218587,0.175465,0.460967,0.208922,0.363656,0.561596,0.295046,0.523893,0.615081,0.377904,0.714380,0.477641,0.663086,0.492109,0.556554,0.620780,0.630425,0.611793,0.437308,0.640070,0.440520,0.399628,0.607807,0.466543,0.254027,0.483891,0.375465,0.552664,0.228625,0.703841,0.138166,0.342007,0.726766,0.257745,0.801735,0.247212,0.699299,0.478195,0.645319,0.483074,0.563586,0.735590,0.344007,0.546813,0.308936,0.570296,0.505032,0.348277,0.286063,0.625496,0.428179,0.554742
0.856813,0.789838,0.785219,0.646651,0.498845,0.270208,0.817552,0.808314,0.845266,0.644342,0.829099,0.750577,0.528868,0.260970,0.794457,0.233256,0.308793,0.501022,0.388548,0.660532,0.916155,0.235174,0.838446,0.611452,0.770961,0.143149,0.766871,0.754601,0.793456,0.899796,0.744376,0.813906,0.817111,0.296342,0.861128,0.483571,0.457533,0.728456,0.371358,0.544947,0.331680,0.659020,0.313701,0.753255,0.558586,0.720397,0.787353,0.260384,0.406292,0.519903,0.403388,0.486388,0.472837,0.488566,0.490381,0.475499,0.485420,0.493890,0.475862,0.425408,0.455293,0.457229,0.403509,0.544465
0.309628,0.700584,0.286652,0.666302,0.396426,0.533552,0.567834,0.331145,0.640773,0.439096,0.442743,0.324581,0.233771,0.381473,0.506200,0.276441,0.636558,0.347795,0.417141,0.361309,0.731863,0.295519,0.591750,0.712304,0.676387,0.434922,0.402205,0.657539,0.581081,0.334282,0.573613,0.674609,0.664168,0.546395,0.563883,0.328694,0.360457,0.659886,0.245896,0.500714,0.245539,0.789793,0.349036,0.624911,0.578158,0.610992,0.572805,0.331906,0.285597,0.381342,0.701309,0.670622,0.472586,0.532733,0.616203,0.468085,0.385843,0.349427,0.756956,0.382570,0.567103,0.734861,0.289280,0.750409
0.619012,0.379753,0.358272,0.532346,0.692346,0.603457,0.618765,0.563704,0.572346,0.529136,0.479506,0.394568,0.604444,0.691111,0.313333,0.627407,0.471664,0.714859,0.564034,0.587684,0.311468,0.246319,0.371263,0.222668,0.562695,0.274431,0.535921,0.630076,0.228023,0.648371,0.329317,0.552432,0.393265,0.577571,0.647023,0.518641,0.305472,0.653337,0.537282,0.601323,0.440168,0.618160,0.455201,0.473241,0.597414,0.274805,0.770295,0.270896,0.275571,0.254438,0.326289,0.173288,0.669484,0.233305,0.245985,0.571429,0.208791,0.574810,0.436179,0.710904,0.283178,0.277261,0.628910,0.624683
0.467030,0.631021,0.289278,0.544151,0.522076,0.363245,0.615252,0.518062,0.669725,0.305906,0.485378,0.256881,0.387328,0.636755,0.259461,0.619266,0.343675,0.333333,0.385040,0.486039,0.521200,0.653568,0.357118,0.530162,0.573251,0.385729,0.692175,0.670803,0.656670,0.257497,0.629783,0.314719,0.689480,0.343762,0.744232,0.438013,0.259288,0.703168,0.348846,0.697693,0.268674,0.765350,0.254204,0.529918,0.596402,0.571373,0.567853,0.568244,0.436354,0.709277,0.660194,0.525890,0.708738,0.261057,0.723840,0.177454,0.325782,0.728695,0.443366,0.662352,0.269687,0.574434,0.608954,0.481661
0.336976,0.695507,0.384335,0.480267,0.726169,0.421979,0.694293,0.397693,0.496357,0.368549,0.437462,0.299029,0.257741,0.550091,0.366120,0.689435,0.812773,0.224911,0.464895,0.429988,0.344308,0.548195,0.612852,0.480762,0.718762,0.442681,0.324078,0.368108,0.627925,0.398651,0.516065,0.285998,0.395825,0.670815,0.383782,0.408270,0.381774,0.502609,0.299880,0.409073,0.409876,0.763950,0.748294,0.706945,0.571257,0.397832,0.395022,0.298274,0.422213,0.334002,0.745389,0.689655,0.440658,0.569767,0.335605,0.768645,0.329591,0.505613,0.421411,0.702085,0.571772,0.676022,0.730553,0.675221
0.485480,0.498680,0.542681,0.306835,0.498093,0.475506,0.610736,0.523907,0.363450,0.725726,0.333529,0.718392,0.489586,0.578762,0.701085,0.278087,0.766898,0.453569,0.500316,0.137081,0.172457,0.529375,0.204675,0.496526,0.394188,0.320278,0.361971,0.342388,0.523057,0.209097,0.370183,0.582438,0.403409,0.245739,0.521780,0.812500,0.584280,0.775568,0.243371,0.583807,0.373106,0.735795,0.350852,0.416193,0.499053,0.318655,0.415246,0.544981,0.399621,0.656115,0.408279,0.655844,0.569535,0.364719,0.675325,0.447240,0.714015,0.259470,0.736472,0.420725,0.468074,0.681006,0.395022,0.648810
0.502019,0.621932,0.473439,0.655794,0.471575,0.315937,0.595837,0.348555,0.296365,0.544890,0.346692,0.395464,0.274619,0.711090,0.445169,0.264989,0.482384,0.407046,0.261619,0.708771,0.535607,0.304348,0.618441,0.703148,0.660420,0.420540,0.714768,0.425787,0.722264,0.425787,0.491754,0.675412,0.202219,0.769541,0.636914,0.252648,0.516894,0.779123,0.559758,0.632879,0.570348,0.476551,0.710540,0.456884,0.236006,0.466465,0.477559,0.665154,0.646416,0.255290,0.603413,0.307167,0.456655,0.706826,0.251877,0.411263,0.492491,0.570990,0.252901,0.720137,0.683276,0.390444,0.553242,0.493174
0.290365,0.654817,0.486379,0.418272,0.605316,0.462126,0.388040,0.669435,0.308638,0.717940,0.445515,0.563787,0.218272,0.516611,0.281395,0.450498,0.421341,0.527588,0.525308,0.415869,0.284998,0.841769,0.415413,0.615595,0.680347,0.303694,0.484724,0.580939,0.783858,0.500684,0.438668,0.794346,0.713308,0.223401,0.556620,0.419774,0.580910,0.507013,0.419774,0.354430,0.339035,0.688334,0.401642,0.590147,0.693808,0.422511,0.770783,0.379063,0.491773,0.591249,0.377711,0.749813,0.435677,0.271503,0.789080,0.395288,0.702319,0.244951,0.596485,0.272625,0.327973,0.600598,0.467838,0.453628
0.360000,0.483292,0.467160,0.400000,0.402305,0.451193,0.570370,0.434403,0.353416,0.487078,0.452510,0.459095,0.350947,0.581728,0.358025,0.419095,0.507246,0.665977,0.256039,0.739821,0.668047,0.405797,0.696342,0.469979,0.777088,0.372671,0.844030,0.750173,0.476190,0.347826,0.677709,0.792961,0.667200,0.518400,0.667200,0.604000,0.676800,0.388800,0.264800,0.407200,0.757600,0.324800,0.349600,0.324800,0.846400,0.781600,0.539200,0.824800,0.711747,0.401283,0.597236,0.565647,0.519250,0.804541,0.301579,0.804047,0.528134,0.784304,0.377098,0.564166,0.691510,0.236426,0.731491,0.342053
