0.993355,0.916944,54.759136,52.742525,50.760797,47.101329,42.764120,31.908638,30.807138,13.550148,4.250087,1.078285,0.421134,0.164751,0.076797,0.037867,0.523263,0.110666,0.114618,1.000000,0.919854,20.520947,19.548270,18.012750,16.063752,13.377049,9.355191,100.599954,33.546655,13.589170,2.667889,0.713819,0.264418,0.095408,0.036521,0.523157,0.105981,0.579235
0.996672,0.921797,21.161398,20.179700,18.667221,16.652246,13.893511,9.753744,94.792691,31.785146,12.724592,2.511665,0.680435,0.254278,0.092972,0.035728,0.522525,0.106592,0.560732,0.996364,0.914545,57.296364,55.190909,53.141818,49.392727,44.978182,33.605455,30.554300,13.584418,4.311867,1.098706,0.429942,0.166408,0.077699,0.038861,0.523964,0.110442,0.090909
1.000000,0.932836,26.888060,25.425373,22.925373,20.104478,16.358209,11.175373,152.445539,48.967057,22.406770,4.681370,1.253544,0.450928,0.161797,0.058627,0.520010,0.106586,0.690299,0.995470,0.913930,41.930917,40.395243,38.848245,35.997735,32.507361,24.178935,37.281843,15.233444,4.545857,0.973037,0.350464,0.139861,0.062570,0.030729,0.524184,0.108991,0.228766
1.000000,0.920213,20.517730,19.551418,18.037234,16.095745,13.416667,9.388298,98.549495,32.908707,13.279844,2.603373,0.696669,0.258564,0.093329,0.035680,0.523010,0.106063,0.570922,0.993186,0.916525,55.637138,53.587734,51.574106,47.863714,43.477002,32.453152,30.993794,13.652116,4.308645,1.099653,0.430133,0.167828,0.078319,0.038710,0.523407,0.110706,0.110733
0.996422,0.917710,57.420394,55.304114,53.221825,49.416816,44.919499,33.524150,31.922243,14.138317,4.533109,1.173577,0.455612,0.177822,0.082070,0.040403,0.523520,0.110499,0.091234,0.996622,0.918919,20.494932,19.540541,18.067568,16.131757,13.476351,9.467905,94.477599,31.538823,12.643578,2.462448,0.660004,0.244837,0.089078,0.034225,0.522922,0.106479,0.567568
0.993691,0.902208,19.406940,18.801262,17.842271,16.244479,14.105678,10.359621,72.588240,23.532680,8.509578,1.393713,0.318220,0.125297,0.047317,0.020913,0.523969,0.108189,0.482650,1.000000,0.938104,61.754352,59.116054,56.353965,51.982592,46.702128,34.384913,53.683420,22.542714,8.943780,2.379468,0.858140,0.318970,0.132712,0.057229,0.522284,0.108728,0.156673
1.000000,0.933908,22.428161,21.290230,19.390805,17.140805,14.149425,9.795977,133.429498,42.832142,18.539522,3.657704,0.912987,0.325139,0.115589,0.041889,0.520544,0.105985,0.643678,0.995019,0.911582,45.362391,43.678705,41.966376,38.865504,35.073474,26.072229,34.049573,14.531403,4.442407,1.047221,0.408082,0.163384,0.072710,0.035204,0.524368,0.109492,0.202989
0.995460,0.914869,42.001135,40.461975,38.911464,36.054484,32.560726,24.219069,37.169648,15.207303,4.526002,0.970343,0.350794,0.140101,0.062710,0.030798,0.524201,0.109013,0.229285,1.000000,0.929630,26.770370,25.318519,22.837037,20.037037,16.303704,11.140741,151.958564,48.802475,22.339256,4.662693,1.245779,0.447841,0.160606,0.058197,0.519985,0.106533,0.685185
1.000000,0.927577,67.247911,64.576602,61.961003,57.587744,52.417827,39.064067,32.177401,13.804026,4.466898,1.143835,0.420919,0.181843,0.093803,0.047260,0.522409,0.108480,0.061281,0.994949,0.914141,25.364899,24.368687,22.983586,20.833333,18.017677,13.031566,78.565133,27.296284,10.625492,2.150457,0.624116,0.226091,0.081989,0.032677,0.523576,0.108409,0.460859
0.996124,0.920543,57.899225,55.866279,53.922481,50.275194,45.965116,34.436047,28.713983,12.926961,3.928142,0.960968,0.340011,0.141749,0.071164,0.036609,0.523474,0.110116,0.073643,0.996850,0.916535,22.606299,21.505512,19.878740,17.688189,14.755906,10.355906,92.848594,31.344867,12.585961,2.547936,0.740100,0.269611,0.097465,0.037726,0.523000,0.107063,0.549606
0.996198,0.922053,58.899240,56.701521,54.596958,50.756654,46.173004,34.456274,31.582114,13.980384,4.507905,1.161209,0.457348,0.175927,0.083411,0.040998,0.523349,0.110196,0.076046,0.996800,0.915200,21.200000,20.252800,18.766400,16.761600,14.081600,9.953600,91.460928,30.752993,12.236558,2.404805,0.647751,0.242893,0.087579,0.034049,0.523097,0.106946,0.555200
