4.965868,6.141824,5.998806,4.857870,3.673712,-1.078191,-1.819344,-0.776176,0.712134,0.420672,0.425322,0.141874,0.032674,1.186746,5.054474,7.883850,0.909901,3.334068,-1.766098,-1.009986,-0.557985,0.972811,0.485675,0.558110,0.652926,-0.010963
6.715823,3.066464,7.812115,6.254987,3.772491,-1.260179,-1.259771,-1.252541,0.524842,0.533660,0.526558,0.523209,0.021704,4.883086,5.796568,4.608675,4.998435,3.744370,-1.247453,-1.247554,-1.249364,0.525039,0.522833,0.524611,0.525448,0.014236
5.548393,4.825223,5.179950,3.330014,3.781976,-1.266403,-1.255091,-1.260482,0.525373,0.524098,0.523628,0.524080,0.008519,4.845299,5.826114,5.345015,7.854008,3.706632,-1.227755,-1.243094,-1.235784,0.524494,0.526224,0.526862,0.526248,0.025512
5.428927,6.915004,5.693639,8.470376,3.743105,-1.242153,-1.240299,-1.260653,0.524835,0.532638,0.528838,0.525220,0.033457,5.195584,4.743639,5.115085,4.270612,3.752097,-1.252387,-1.252950,-1.246760,0.525050,0.522677,0.523833,0.524933,0.010340
6.398766,6.030454,8.365972,4.664560,3.753881,-1.253199,-1.251101,-1.249581,0.524376,0.531410,0.528593,0.518754,0.029485,4.831340,4.965571,4.114412,5.463355,3.748585,-1.248835,-1.249598,-1.250152,0.525227,0.522664,0.523691,0.527277,0.010718
4.406772,4.472221,4.830982,3.329966,3.766864,-1.256045,-1.266975,-1.243843,0.522684,0.518157,0.523627,0.521304,0.000251,6.080508,6.016048,5.662704,7.141064,3.733391,-1.244047,-1.233280,-1.256064,0.527281,0.531740,0.526353,0.528641,0.030977
7.612445,5.390442,5.042855,5.494885,3.759896,-1.250349,-1.252072,-1.257475,0.527175,0.528093,0.526215,0.527571,0.024968,2.943581,5.112891,5.452239,5.010917,3.740338,-1.249660,-1.247976,-1.242702,0.522877,0.521981,0.523814,0.522490,0.006712
2.998734,4.898609,4.588443,4.151375,3.735226,-1.243817,-1.247840,-1.243569,0.521152,0.518904,0.524951,0.523862,-0.001157,6.903792,5.508136,5.735989,6.057051,3.760853,-1.254543,-1.251586,-1.254724,0.527827,0.529479,0.525037,0.525836,0.028136
6.063255,7.326688,5.527795,4.943762,3.735170,-1.244637,-1.241471,-1.249062,0.523898,0.528493,0.529281,0.521452,0.026379,4.402534,3.085955,4.960526,5.569115,3.765454,-1.255589,-1.258888,-1.250977,0.526148,0.521361,0.520539,0.528698,0.004635
5.375045,3.840274,6.938261,5.064384,3.753367,-1.245772,-1.252297,-1.255297,0.524420,0.523088,0.527975,0.523661,0.016472,5.124152,6.668779,3.550906,5.436802,3.746612,-1.254256,-1.247687,-1.244668,0.525583,0.526925,0.522007,0.526347,0.014985
3.972927,5.631676,3.343163,5.242179,3.763632,-1.257203,-1.256425,-1.250004,0.524022,0.523953,0.520286,0.528044,0.005560,6.420365,4.900217,6.997514,5.257162,3.737507,-1.243400,-1.244112,-1.249995,0.525896,0.525960,0.529320,0.522210,0.025052
3.917212,4.907354,6.001080,6.345691,3.747042,-1.248407,-1.244529,-1.254107,0.523150,0.525605,0.527823,0.523533,0.017136,7.075477,5.719314,4.221278,3.749260,3.754051,-1.252183,-1.257493,-1.244375,0.527533,0.524172,0.521134,0.527010,0.013807
5.248047,7.907855,4.565348,4.507309,3.793340,-1.267749,-1.251608,-1.273983,0.526307,0.525721,0.530449,0.517725,0.018372,5.251207,3.607121,5.673205,5.709070,3.723211,-1.239030,-1.249005,-1.235175,0.524192,0.524555,0.521633,0.529497,0.014098
3.921887,3.980006,4.669055,6.838231,3.702014,-1.233639,-1.235240,-1.233135,0.520222,0.523891,0.524782,0.526976,0.009836,6.320069,6.273243,5.718078,3.970348,3.788662,-1.263183,-1.261892,-1.263588,0.528850,0.525894,0.525177,0.523408,0.020480
3.106179,6.255618,4.454031,8.190564,3.782502,-1.262610,-1.256708,-1.263184,0.522476,0.512573,0.518222,0.526353,0.012872,5.778273,5.002200,5.446144,4.525393,3.741991,-1.246893,-1.248347,-1.246751,0.525622,0.528062,0.526671,0.524667,0.016435
7.469567,5.974656,4.373550,3.413877,3.788380,-1.267438,-1.255589,-1.265353,0.532976,0.521561,0.524599,0.520898,0.014100,4.155296,4.892597,5.682276,6.155582,3.731071,-1.241400,-1.247243,-1.242428,0.521066,0.526697,0.525198,0.527023,0.016535
6.069452,4.535986,4.711674,5.798956,3.753664,-1.249291,-1.252646,-1.251727,0.527402,0.525798,0.521355,0.526242,0.017503,3.258295,6.985438,6.558430,3.915734,3.741096,-1.251726,-1.243568,-1.245802,0.519160,0.523062,0.533860,0.521981,0.011424
4.504044,6.283072,5.788477,7.078442,3.729801,-1.239591,-1.240157,-1.250052,0.522591,0.524258,0.527309,0.524420,0.025492,5.969576,4.253463,4.730573,3.486212,3.769485,-1.260042,-1.259494,-1.249949,0.527323,0.525716,0.522774,0.525560,0.006315
6.161488,4.769553,3.754399,5.201087,3.774856,-1.262961,-1.258145,-1.253750,0.526367,0.522848,0.520903,0.528716,0.012424,3.887316,5.968276,7.485947,5.323117,3.712840,-1.230625,-1.237822,-1.244393,0.522956,0.528218,0.531126,0.519444,0.020675
5.061810,3.820057,3.129717,4.448621,3.711320,-1.247022,-1.236023,-1.228274,0.528510,0.520212,0.517181,0.529628,-0.001732,5.381155,6.246570,6.727692,5.808499,3.776957,-1.252076,-1.259741,-1.265141,0.522553,0.528338,0.530450,0.521775,0.027901
5.786017,4.047745,7.125429,7.402159,3.792958,-1.241660,-1.280821,-1.270477,0.517270,0.529221,0.523693,0.526295,0.025762,5.009743,5.788884,4.409389,4.285342,3.730745,-1.253739,-1.236185,-1.240821,0.528465,0.523108,0.525587,0.524420,0.011235
4.680323,3.616741,7.097018,7.032328,3.794808,-1.261103,-1.266573,-1.267132,0.520222,0.523846,0.524523,0.525762,0.018229,5.520307,6.024969,4.373611,4.404297,3.728739,-1.244732,-1.242136,-1.241870,0.527267,0.525548,0.525227,0.524639,0.014546
4.990112,2.867161,5.549423,6.834128,3.688180,-1.229506,-1.223912,-1.234763,0.522711,0.525730,0.522863,0.529898,0.011372,5.401132,6.635689,5.075883,4.328781,3.785950,-1.261919,-1.265171,-1.258860,0.526331,0.524576,0.526243,0.522152,0.018266
5.642407,2.874808,5.575140,5.111102,3.770151,-1.263613,-1.254976,-1.251562,0.524875,0.525490,0.521769,0.526346,0.008405,4.890381,7.426730,4.952034,5.377287,3.731532,-1.237525,-1.245439,-1.248568,0.525114,0.524552,0.527962,0.523766,0.022445
4.581183,6.716724,4.367638,5.845285,3.726019,-1.245962,-1.241074,-1.238982,0.523096,0.527888,0.525078,0.524950,0.018401,6.119754,3.342620,6.397465,4.475863,3.781185,-1.255252,-1.261607,-1.264327,0.527476,0.521244,0.524900,0.525066,0.012259
4.834093,4.558481,6.276545,4.233823,3.773345,-1.258632,-1.256968,-1.257745,0.523421,0.525871,0.525550,0.523242,0.012768,5.952122,6.417405,3.517024,6.965473,3.710590,-1.235428,-1.238237,-1.236925,0.527664,0.523530,0.524073,0.527968,0.020732
6.132440,5.458466,5.935272,6.350242,3.771437,-1.252402,-1.255867,-1.263168,0.526991,0.527669,0.527077,0.526060,0.027082,3.613341,4.863363,3.979039,3.209377,3.710241,-1.245546,-1.239118,-1.225577,0.521307,0.520051,0.521149,0.523033,-0.005322
3.959097,5.200207,5.949983,5.041978,3.728407,-1.239656,-1.246081,-1.242670,0.522060,0.523429,0.527519,0.524077,0.014015,7.986875,5.355570,3.765959,5.691024,3.795780,-1.271933,-1.258309,-1.265539,0.531232,0.528331,0.519661,0.526957,0.019369
3.073141,5.174961,5.206431,6.865649,3.698813,-1.232242,-1.235592,-1.230979,0.519398,0.523829,0.522411,0.525396,0.011982,6.745305,5.301547,5.279934,4.140190,3.785161,-1.262199,-1.259896,-1.263066,0.528848,0.525805,0.526779,0.524728,0.018306
2.124224,5.270078,5.239960,5.332968,3.671813,-1.213501,-1.258079,-1.200233,0.519464,0.516309,0.523004,0.518892,0.000238,6.837396,5.239805,5.255104,5.207861,3.789706,-1.268536,-1.245897,-1.275273,0.527811,0.529414,0.526014,0.528102,0.023599
3.244618,3.687682,5.280778,4.181123,3.765955,-1.261132,-1.255029,-1.249793,0.527092,0.521263,0.522769,0.526189,-0.001679,6.528899,6.246344,5.230378,5.931654,3.739825,-1.242901,-1.246792,-1.250131,0.523665,0.527384,0.526423,0.524242,0.026834
5.492084,5.635641,4.643326,5.056092,3.763315,-1.259808,-1.252226,-1.251281,0.525229,0.526301,0.526008,0.525936,0.016608,3.961841,3.197968,8.478205,6.281790,3.679149,-1.197811,-1.238156,-1.243181,0.523780,0.518079,0.519636,0.520017,0.011062
3.655605,4.022686,5.217456,3.250995,3.747629,-1.250791,-1.255046,-1.241792,0.526094,0.520735,0.521780,0.525198,-0.002835,6.192834,5.975765,5.269250,6.432093,3.751402,-1.249533,-1.247016,-1.254853,0.524352,0.527522,0.526904,0.524883,0.026709
5.511458,7.800198,4.914600,5.089755,3.749680,-1.248056,-1.252533,-1.249091,0.525908,0.527783,0.530026,0.520129,0.023758,5.036597,3.168529,5.523760,5.380787,3.750262,-1.251588,-1.247932,-1.250742,0.524258,0.522729,0.520898,0.528976,0.009179
5.134064,4.139042,4.631358,5.669545,3.728346,-1.246248,-1.241268,-1.240830,0.526318,0.522560,0.520968,0.528011,0.011422,5.536620,7.996539,6.779434,4.212781,3.803532,-1.259278,-1.271585,-1.272669,0.521740,0.531032,0.534969,0.517557,0.026384
5.074362,4.134858,7.543570,5.316173,3.801162,-1.246433,-1.276998,-1.277730,0.522994,0.525913,0.525426,0.521538,0.018697,5.385943,6.113114,3.474798,5.198777,3.710401,-1.252761,-1.229104,-1.228536,0.526552,0.524294,0.524671,0.527679,0.013435
4.441054,4.913243,4.304938,5.098091,3.734311,-1.245846,-1.244813,-1.243652,0.526457,0.521098,0.522794,0.526438,0.007459,7.346751,6.122863,7.699571,5.643731,3.790665,-1.260768,-1.263444,-1.266453,0.521222,0.535114,0.530719,0.521274,0.037172
7.877344,5.170993,4.482823,3.126351,3.727352,-1.235839,-1.244003,-1.247510,0.528010,0.525666,0.522504,0.527002,0.010068,4.294439,5.278736,5.529026,6.022364,3.758237,-1.255151,-1.252181,-1.250905,0.523905,0.524758,0.525908,0.524272,0.017790
3.182718,5.422168,5.338966,4.029054,3.770170,-1.259974,-1.256015,-1.254181,0.519807,0.522958,0.523052,0.519709,0.004151,7.037430,5.101140,5.173084,6.305658,3.732561,-1.241377,-1.244799,-1.246385,0.529490,0.526766,0.526685,0.529575,0.025743
5.151257,7.618638,5.038820,6.755678,3.722998,-1.239658,-1.230345,-1.252995,0.526381,0.526447,0.526801,0.521646,0.028353,5.310674,3.794555,5.379768,4.324808,3.766592,-1.256355,-1.262077,-1.248159,0.524151,0.524111,0.523894,0.527061,0.007975
6.237303,4.860924,5.015753,6.458264,3.789339,-1.259325,-1.267364,-1.262649,0.526244,0.526922,0.526405,0.528046,0.022265,3.516711,5.933056,5.661249,3.128788,3.680938,-1.233630,-1.219516,-1.227792,0.522815,0.521627,0.522534,0.519653,0.004259
2.284821,5.642991,6.146683,6.342009,3.701305,-1.235992,-1.234981,-1.230332,0.519111,0.516674,0.527532,0.519056,0.008552,6.492539,5.085321,4.874256,4.792397,3.770405,-1.255870,-1.256293,-1.258242,0.527468,0.528489,0.523940,0.527491,0.018739
4.773239,7.201984,8.309399,3.505254,3.748654,-1.252871,-1.250703,-1.245080,0.524534,0.533415,0.534511,0.516106,0.020484,5.348135,4.848212,4.620269,5.609128,3.750277,-1.249410,-1.249855,-1.251012,0.525096,0.523268,0.523043,0.526831,0.014753
5.221386,6.509466,8.772966,7.527793,3.886008,-1.286961,-1.281972,-1.317075,0.517405,0.536787,0.529421,0.509924,0.037722,5.254310,5.060306,4.719391,4.906926,3.729515,-1.244434,-1.245184,-1.239897,0.526144,0.523225,0.524335,0.527271,0.012419
6.757627,5.290337,7.329254,6.241746,3.758622,-1.244021,-1.263917,-1.250684,0.525224,0.532611,0.525537,0.525094,0.032642,4.297400,5.224515,3.936221,4.623357,3.744552,-1.253779,-1.241206,-1.249567,0.524858,0.520191,0.524661,0.524941,0.005045
5.430900,3.862036,6.005883,4.434544,3.723309,-1.239710,-1.240823,-1.242777,0.526275,0.523052,0.525237,0.526096,0.011759,4.980676,7.316404,4.124650,6.464044,3.789737,-1.265322,-1.263662,-1.260753,0.523101,0.527901,0.524647,0.523369,0.021645
7.863807,5.218259,6.139891,4.896510,3.844254,-1.298268,-1.255361,-1.290625,0.530939,0.527770,0.521338,0.518590,0.025553,3.547745,5.270673,4.670460,5.480207,3.688616,-1.218566,-1.246508,-1.223542,0.521132,0.523197,0.527386,0.529175,0.009334
