5.007843,3.400000,1.494118,0.260784,7.014815,3.096296,5.918519,2.155556,5.995833,2.793056,4.552778,1.504167
5.007843,3.400000,1.494118,0.260784,5.968657,2.768657,4.485075,1.467164,6.912500,3.100000,5.846875,2.131250
7.150000,3.120000,6.090000,2.135000,6.094737,2.836842,4.680263,1.589474,5.005556,3.335185,1.598148,0.301852
6.314583,2.895833,4.973958,1.703125,4.816667,2.400000,2.633333,0.766667,5.029167,3.452083,1.468750,0.243750
6.577273,2.990909,5.348485,1.895455,5.650000,2.641176,4.047059,1.250000,5.006000,3.418000,1.464000,0.244000
4.741667,2.954167,1.754167,0.329167,5.216667,3.640000,1.473333,0.280000,6.314583,2.895833,4.973958,1.703125
5.117949,3.541026,1.479487,0.256410,6.314583,2.895833,4.973958,1.703125,4.713333,2.800000,1.906667,0.420000
6.559420,2.985507,5.311594,1.871014,5.600000,2.619355,4.003226,1.241935,5.006000,3.418000,1.464000,0.244000
5.006000,3.418000,1.464000,0.244000,6.570149,2.988060,5.338806,1.885075,5.636364,2.636364,4.027273,1.251515
5.007843,3.400000,1.494118,0.260784,5.968657,2.768657,4.485075,1.467164,6.912500,3.100000,5.846875,2.131250
5.529630,2.622222,3.940741,1.218519,6.532877,2.964384,5.263014,1.845205,5.006000,3.418000,1.464000,0.244000
6.912500,3.100000,5.846875,2.131250,5.955882,2.764706,4.463235,1.461765,5.006000,3.418000,1.464000,0.244000
5.203226,3.632258,1.477419,0.277419,6.273737,2.875758,4.925253,1.681818,4.705000,3.040000,1.520000,0.235000
5.006000,3.418000,1.464000,0.244000,5.712500,2.677500,4.142500,1.295000,6.628333,3.001667,5.415000,1.930000
5.006000,3.418000,1.464000,0.244000,5.650000,2.641176,4.047059,1.250000,6.577273,2.990909,5.348485,1.895455
5.006000,3.418000,1.464000,0.244000,6.769565,3.036957,5.600000,2.008696,5.829630,2.731481,4.314815,1.392593
5.006000,3.418000,1.464000,0.244000,5.804167,2.714583,4.235417,1.345833,6.684615,3.017308,5.525000,1.980769
5.006000,3.418000,1.464000,0.244000,6.577273,2.990909,5.348485,1.895455,5.650000,2.641176,4.047059,1.250000
5.839286,2.735714,4.339286,1.407143,6.800000,3.045455,5.627273,2.018182,5.006000,3.418000,1.464000,0.244000
5.752381,2.700000,4.157143,1.302381,6.631034,2.996552,5.448276,1.946552,5.006000,3.418000,1.464000,0.244000
5.006000,3.418000,1.464000,0.244000,5.830909,2.736364,4.329091,1.400000,6.788889,3.037778,5.611111,2.013333
6.702000,3.016000,5.556000,1.992000,5.822000,2.728000,4.256000,1.360000,5.006000,3.418000,1.464000,0.244000
6.107692,2.834615,4.708974,1.600000,5.005556,3.335185,1.598148,0.301852,7.211111,3.161111,6.122222,2.150000
5.932308,2.755385,4.429231,1.438462,5.006000,3.418000,1.464000,0.244000,6.874286,3.088571,5.791429,2.117143
4.756000,3.016000,1.660000,0.304000,6.301031,2.886598,4.958763,1.695876,5.228571,3.667857,1.475000,0.275000
5.400000,3.884615,1.476923,0.269231,6.314583,2.895833,4.973958,1.703125,4.880488,3.160976,1.636585,0.312195
5.007843,3.400000,1.494118,0.260784,6.912500,3.100000,5.846875,2.131250,5.968657,2.768657,4.485075,1.467164
5.006000,3.418000,1.464000,0.244000,6.781818,3.043182,5.636364,2.025000,5.853571,2.737500,4.332143,1.401786
5.006000,3.418000,1.464000,0.244000,6.800000,3.045455,5.627273,2.018182,5.839286,2.735714,4.339286,1.407143
6.601587,2.985714,5.384127,1.915873,5.006000,3.418000,1.464000,0.244000,5.683784,2.678378,4.091892,1.267568
5.968657,2.768657,4.485075,1.467164,5.007843,3.400000,1.494118,0.260784,6.912500,3.100000,5.846875,2.131250
4.741667,2.954167,1.754167,0.329167,6.314583,2.895833,4.973958,1.703125,5.216667,3.640000,1.473333,0.280000
5.006000,3.418000,1.464000,0.244000,6.850000,3.073684,5.742105,2.071053,5.901613,2.748387,4.393548,1.433871
5.932308,2.755385,4.429231,1.438462,5.006000,3.418000,1.464000,0.244000,6.874286,3.088571,5.791429,2.117143
5.006000,3.418000,1.464000,0.244000,5.885000,2.740000,4.376667,1.418333,6.827500,3.070000,5.700000,2.062500
6.337634,2.904301,5.018280,1.722581,5.512500,4.000000,1.475000,0.275000,4.959184,3.183673,1.740816,0.355102
5.006000,3.418000,1.464000,0.244000,6.755319,3.036170,5.585106,2.004255,5.824528,2.726415,4.303774,1.384906
5.328090,3.105618,2.620225,0.696629,6.554237,2.950847,5.381356,1.925424,7.800000,3.800000,6.550000,2.100000
5.885000,2.740000,4.376667,1.418333,5.006000,3.418000,1.464000,0.244000,6.827500,3.070000,5.700000,2.062500
6.314583,2.895833,4.973958,1.703125,5.350000,3.788889,1.511111,0.272222,4.833333,3.108333,1.641667,0.316667
6.802326,3.044186,5.648837,2.030233,5.006000,3.418000,1.464000,0.244000,5.854386,2.742105,4.345614,1.408772
6.301031,2.886598,4.958763,1.695876,4.746154,3.038462,1.623077,0.288462,5.255556,3.670370,1.503704,0.288889
5.580000,2.633333,3.986667,1.233333,6.554286,2.974286,5.300000,1.865714,5.006000,3.418000,1.464000,0.244000
5.006000,3.418000,1.464000,0.244000,5.830909,2.736364,4.329091,1.400000,6.788889,3.037778,5.611111,2.013333
6.060000,2.820000,4.644000,1.568000,7.122727,3.113636,6.031818,2.131818,5.005660,3.360377,1.562264,0.288679
4.581818,2.990909,1.345455,0.200000,6.301031,2.886598,4.958763,1.695876,5.116667,3.457143,1.619048,0.311905
5.804167,2.714583,4.235417,1.345833,6.684615,3.017308,5.525000,1.980769,5.006000,3.418000,1.464000,0.244000
5.580000,2.633333,3.986667,1.233333,6.554286,2.974286,5.300000,1.865714,5.006000,3.418000,1.464000,0.244000
5.839286,2.735714,4.339286,1.407143,5.006000,3.418000,1.464000,0.244000,6.800000,3.045455,5.627273,2.018182
