-0.384875,-4.514327,5.959587,-0.046530,0.858905,5.265435,-0.971763,-1.786412
1.034045,5.648449,-1.192486,-1.956069,-0.463454,-3.646467,5.268669,-0.049207
0.234880,-1.996223,3.576966,0.041416,0.706903,7.305311,-1.596136,-2.885531
0.796036,6.793745,-1.513898,-2.557974,0.100824,-2.553877,4.072973,0.063827
0.071087,-2.115096,3.674001,-0.010059,0.908720,7.210459,-1.583886,-2.739270
-1.001626,-6.705580,7.900471,-0.342379,0.806745,4.164507,-0.292276,-1.412360
0.188823,-1.216728,2.929537,-0.176896,0.917716,8.125613,-1.629640,-3.196965
0.869151,6.965982,-1.558517,-2.627138,0.064043,-2.359973,3.907561,0.027148
-0.327148,-4.911392,6.338938,-0.092589,0.781060,5.041791,-0.857961,-1.693354
2.015664,6.397246,-1.364643,-1.862986,-0.913359,-1.888251,3.749844,-0.619985
0.164348,-1.798191,3.396291,-0.027158,0.840033,7.533777,-1.616811,-2.947984
-0.543226,-5.112224,6.537821,-0.149190,0.845780,4.889268,-0.770310,-1.631329
0.755727,4.916593,-0.781780,-1.644025,-0.327048,-5.152273,6.547010,-0.122825
0.807260,5.361822,-1.016892,-1.849120,-0.247217,-4.347954,5.799405,0.006928
0.813896,6.825228,-1.524736,-2.570702,0.089479,-2.517472,4.043989,0.057146
0.743596,6.188605,-1.318423,-2.256742,0.056796,-3.267449,4.701643,0.103996
-0.793769,-6.439574,7.607697,-0.307669,0.783137,4.302527,-0.370033,-1.443278
-0.598251,-2.796934,4.396593,-0.237246,1.370991,6.208438,-1.326052,-2.058457
0.773364,6.375044,-1.383934,-2.345118,0.055382,-3.038041,4.496346,0.093325
0.796057,7.345574,-1.601120,-2.872869,0.173118,-1.978560,3.554621,0.017637
0.918978,7.624536,-1.645087,-2.962255,0.124524,-1.711257,3.336540,-0.063375
0.287399,-2.218667,3.801375,0.084550,0.614924,7.049653,-1.578628,-2.771820
0.783919,5.036282,-0.854368,-1.688961,-0.336016,-4.922484,6.347817,-0.098514
0.103503,-2.493566,4.030095,0.058964,0.801621,6.841782,-1.534998,-2.584874
0.865160,7.562789,-1.636191,-2.959308,0.152010,-1.760920,3.378747,-0.037359
0.756629,6.348470,-1.378328,-2.337332,0.069791,-3.066464,4.526494,0.099670
1.008784,7.850667,-1.612186,-2.994505,0.097737,-1.541535,3.156248,-0.138260
