0.862309,5.239428,-0.953077,-1.771347,-0.404940,-4.568819,5.997713,-0.057261
0.772046,6.267412,-1.338813,-2.286498,0.036447,-3.180164,4.611101,0.094044
-0.190732,-3.962450,5.380080,0.044036,0.828019,5.637966,-1.116858,-1.971862
-0.538189,-3.483531,4.899964,-0.071289,1.145498,5.881208,-1.167215,-2.012127
-0.023607,-3.888586,5.339640,0.076347,0.728759,5.670897,-1.145302,-2.009625
0.096830,-2.363144,3.923776,0.046895,0.829372,6.954925,-1.568896,-2.646120
0.102739,-2.332834,3.809268,0.039132,0.831674,7.038139,-1.501761,-2.671368
0.800838,4.244236,-0.334671,-1.426851,-0.906501,-6.554485,7.721982,-0.332997
0.034046,-3.467350,4.913449,0.100130,0.737089,6.012999,-1.270792,-2.172089
-1.635610,0.551032,2.475938,-1.667511,3.080573,3.676369,0.018392,-0.583005
0.841513,6.481166,-1.416645,-2.380079,0.001467,-2.910262,4.380925,0.068143
-0.577699,-6.122176,7.329189,-0.264323,0.751504,4.449753,-0.465929,-1.483003
0.868285,3.663104,0.037326,-1.309423,-2.011918,-7.874628,9.053427,-0.528867
0.720565,4.539322,-0.504639,-1.504543,-0.433482,-5.989950,7.149054,-0.245656
1.048004,7.257932,-1.590865,-2.700480,-0.022869,-2.043738,3.619060,-0.070104
0.767133,6.687010,-1.475153,-2.510806,0.111801,-2.678476,4.171630,0.082136
0.932360,5.547457,-1.049614,-1.903279,-0.396015,-4.110101,5.470026,-0.007462
-0.924476,-6.536753,7.738381,-0.330815,0.805761,4.239378,-0.339163,-1.427449
0.674913,9.017520,-1.560335,-3.713876,0.353655,-0.433518,2.379785,-0.354182
0.284141,8.950103,-1.468285,-3.882307,0.481112,-0.303326,2.305258,-0.339531
0.847725,5.293331,-0.986690,-1.805503,-0.350575,-4.464014,5.914750,-0.028715
1.840016,8.386521,-1.956366,-2.946208,-0.138873,-0.709724,2.763304,-0.477239
-1.388144,-4.816569,6.679976,-0.350567,1.131633,4.503795,-0.625853,-1.513848
0.801555,4.233513,-0.324789,-1.424197,-0.920794,-6.588710,7.740584,-0.335304
-2.011918,-7.874628,9.053427,-0.528867,0.868285,3.663104,0.037326,-1.309423
0.765336,5.663078,-1.125058,-1.996570,-0.085050,-3.929958,5.344332,0.067619
0.160941,-2.438649,3.971193,0.066036,0.744832,6.895664,-1.537282,-2.625936
-0.093140,-2.678920,4.138872,0.013272,0.979372,6.687470,-1.441229,-2.439491
-0.699431,-6.131607,7.462762,-0.276608,0.781240,4.392234,-0.462348,-1.472271
-0.031694,-3.601981,5.037779,0.085255,0.769522,5.907914,-1.228580,-2.112892
-0.700543,-6.342180,7.503077,-0.288438,0.767598,4.354933,-0.399449,-1.457509
0.773538,6.283042,-1.350497,-2.295062,0.038192,-3.153654,4.596548,0.092749
-0.084493,-2.675965,4.148652,0.016121,0.970417,6.684409,-1.451357,-2.442441
0.010828,-3.846961,5.351946,0.085215,0.708218,5.666860,-1.168878,-2.020396
0.753866,6.043386,-1.271018,-2.180160,0.016920,-3.443287,4.872239,0.095388
-1.001626,-6.705580,7.900471,-0.342379,0.806745,4.164507,-0.292276,-1.412360
-0.919024,-6.604896,7.753305,-0.338340,0.799481,4.227869,-0.320760,-1.422368
0.004126,-3.305988,4.716528,0.090786,0.782757,6.169949,-1.298706,-2.233536
-0.514905,-5.975172,7.239323,-0.241558,0.743832,4.503943,-0.511941,-1.502230
0.791506,7.322542,-1.591927,-2.857182,0.173292,-2.008767,3.573902,0.020779
0.043357,-3.331580,4.754569,0.103187,0.747167,6.140688,-1.297631,-2.231275
0.920160,6.717284,-1.477072,-2.480232,-0.029164,-2.640675,4.133294,0.034598
0.858654,7.008480,-1.529202,-2.645978,0.077168,-2.345630,3.853652,0.028726
-0.647326,-6.280999,7.439714,-0.286114,0.758566,4.387247,-0.417862,-1.463749
-0.154691,-3.635154,5.047223,0.054972,0.853200,5.884072,-1.204020,-2.080326
0.714975,6.031885,-1.298777,-2.190702,0.068642,-3.412466,4.897985,0.105262
1.332348,6.181656,-1.197374,-2.058435,-0.603126,-2.992227,4.391859,-0.191527
0.834923,6.551443,-1.408493,-2.413593,0.019472,-2.857611,4.295206,0.070106
-0.331293,-5.143379,6.533983,-0.121436,0.758654,4.923272,-0.783858,-1.646195
0.111338,-3.086161,4.567867,0.112916,0.716440,6.314224,-1.382296,-2.335611
-0.970566,-2.560597,4.366564,-0.527926,1.686953,5.922999,-1.251893,-1.783979
-0.375925,-4.504229,5.951190,-0.042056,0.855620,5.271015,-0.975072,-1.790672
-0.385088,-4.477739,5.916283,-0.039258,0.864551,5.289698,-0.979819,-1.797980
-0.408016,-4.583719,6.000012,-0.059176,0.862482,5.236227,-0.946602,-1.768486
0.993180,7.676504,-1.618307,-2.931574,0.081591,-1.699618,3.296018,-0.096459
1.410659,8.179359,-1.810195,-2.993814,-0.038357,-1.101303,2.947785,-0.320776
-1.510429,-2.610579,5.087689,-0.811630,1.699431,4.873396,-1.004687,-1.439062
-0.635546,-3.431665,4.805375,-0.129005,1.226198,5.890306,-1.127912,-1.979205
1.162623,8.163900,-1.770726,-3.147922,0.075630,-1.144146,2.954253,-0.230535
-0.246079,-4.050188,5.436708,0.027800,0.851221,5.590196,-1.082844,-1.940546
0.097824,-1.256586,2.923061,-0.229762,1.095379,8.183899,-1.607015,-3.086297
0.786957,6.483684,-1.414930,-2.397540,0.059299,-2.912931,4.379107,0.086652
-0.004944,-3.839080,5.308117,0.085080,0.721073,5.696126,-1.163767,-2.027927
0.763012,4.447948,-0.488270,-1.486402,-0.605982,-6.052403,7.352490,-0.260974
0.912939,7.525797,-1.596049,-2.893717,0.112126,-1.838301,3.406781,-0.049348
