5.383722,5.182023,2.933291,5.238544,3.740407,-1.250843,-1.245949,-1.243615,0.527310,0.524724,0.524413,0.525470,0.007756,5.109982,5.321179,7.675793,5.261990,3.760044,-1.249118,-1.254241,-1.256685,0.522581,0.525290,0.525616,0.524508,0.024081
5.371823,4.965031,6.984638,4.496065,3.763780,-1.253720,-1.254945,-1.255115,0.521316,0.524409,0.525341,0.524114,0.019499,5.080589,5.646289,2.837771,6.298437,3.730836,-1.244828,-1.243122,-1.242886,0.530123,0.525823,0.524527,0.526232,0.010491
3.056843,4.039755,5.221524,5.016853,3.739866,-1.246925,-1.249246,-1.243695,0.524050,0.518922,0.522080,0.523981,0.001584,7.060416,6.249040,5.273513,5.442454,3.758366,-1.252539,-1.250622,-1.255205,0.525784,0.530018,0.527411,0.525841,0.027409
4.673147,5.371143,6.950039,6.986210,3.753650,-1.247530,-1.253235,-1.252885,0.521097,0.523381,0.530579,0.522660,0.026289,5.717792,5.151763,3.871380,3.842036,3.747040,-1.252004,-1.247377,-1.247660,0.528164,0.526314,0.520477,0.526898,0.007169
4.724351,3.444938,6.053800,4.092378,3.757437,-1.250236,-1.256098,-1.251103,0.525387,0.524448,0.525223,0.524675,0.005894,5.719898,6.863618,4.531459,6.284838,3.743351,-1.249790,-1.244548,-1.249013,0.524654,0.525494,0.524802,0.525291,0.024524
3.746594,7.457021,5.765112,5.061736,3.740912,-1.243492,-1.242788,-1.254632,0.520680,0.525381,0.528497,0.522692,0.018297,6.235677,3.803014,4.912283,5.373427,3.755958,-1.254268,-1.254728,-1.246963,0.527832,0.524751,0.522708,0.526513,0.014048
4.644009,4.516127,3.967482,5.552150,3.738468,-1.247560,-1.246645,-1.244262,0.524686,0.522164,0.523562,0.525963,0.007574,6.360696,6.595090,7.600687,4.696192,3.771137,-1.254473,-1.256149,-1.260516,0.525575,0.530199,0.527637,0.523235,0.030681
6.034955,6.878201,4.324002,6.064166,3.745302,-1.251867,-1.242879,-1.250556,0.527737,0.526409,0.525633,0.527865,0.024332,4.441784,3.573553,6.203445,4.411702,3.754837,-1.248079,-1.257331,-1.249427,0.522182,0.523550,0.524349,0.522051,0.006875
4.467922,3.849025,5.256054,4.256164,3.748060,-1.250314,-1.251611,-1.246135,0.525657,0.520985,0.523912,0.523763,0.003721,6.335348,7.194240,5.241606,6.629213,3.752692,-1.249566,-1.247764,-1.255363,0.524087,0.530573,0.526511,0.526717,0.032397
6.013343,5.873274,4.724465,3.296606,3.757288,-1.255990,-1.251863,-1.249435,0.526528,0.524748,0.522065,0.526522,0.011703,4.456453,4.602067,5.796337,7.280679,3.742424,-1.243774,-1.248063,-1.250587,0.523411,0.525262,0.528052,0.523418,0.019918
5.329410,3.652642,4.864678,6.064382,3.748907,-1.250271,-1.249771,-1.248864,0.525526,0.521175,0.520940,0.526423,0.012309,5.131725,7.629139,5.823916,4.037036,3.751628,-1.249597,-1.250340,-1.251691,0.524217,0.530698,0.531048,0.522881,0.020827
5.340701,4.774240,4.151143,7.474375,3.741936,-1.243576,-1.244768,-1.253592,0.525192,0.525794,0.524534,0.528668,0.017924,5.176715,5.634412,6.137873,3.452719,3.756516,-1.255191,-1.254227,-1.247097,0.524845,0.524359,0.525377,0.522036,0.013959
4.735522,5.992064,6.822364,4.255774,3.756178,-1.252386,-1.249502,-1.254290,0.522257,0.523819,0.526684,0.526002,0.018784,5.854196,4.378532,3.403446,6.417598,3.742745,-1.247199,-1.250585,-1.244962,0.528221,0.526387,0.523023,0.523823,0.012145
