0.221667,0.318333,0.416667,0.091667,0.500000,0.000000,0.416667,0.346203,0.515823,0.375443,0.223418,0.500000,0.000000,0.504810,0.453065,0.398871,0.579032,0.534677,0.500000,0.008065,0.476129,0.644369,0.604053,0.467937,0.217136,0.508495,0.006044,0.508908,0.421555,0.407534,0.564209,0.179410,0.504021,0.003566,0.502466,0.530758,0.556061,0.502525,0.485657,0.505051,0.010909,0.501667,0.525600,0.360000,0.533200,0.400400,0.500000,0.000000,0.429600,0.402456,0.615263,0.471404,0.149649,0.500000,0.014561,0.498246,0.726250,0.411250,0.543750,0.167500,0.500000,0.000000,0.507500,0.438295,0.440038,0.479924,0.241780,0.503788,0.014470,0.493598
0.440286,0.432143,0.553143,0.479500,0.500000,0.003571,0.479929,0.488158,0.407143,0.537368,0.202857,0.500000,0.000000,0.496128,0.394958,0.459160,0.359916,0.227227,0.500000,0.000000,0.504874,0.397834,0.499045,0.564013,0.207261,0.500000,0.016943,0.494076,0.634258,0.557812,0.503203,0.202930,0.500000,0.009727,0.508906,0.385217,0.268696,0.530870,0.219130,0.510870,0.083043,0.500435,0.476140,0.588421,0.463567,0.176608,0.500000,0.000000,0.513275,0.611538,0.605385,0.490000,0.260769,1.000000,0.000000,0.526154,0.299796,0.372449,0.508571,0.163061,0.500000,0.000000,0.495000,0.653165,0.642018,0.465917,0.437294,0.500000,0.007615,0.498165
0.421757,0.344730,0.602162,0.170270,0.500000,0.000000,0.473514,0.504371,0.443899,0.539969,0.264686,0.501572,0.013585,0.499371,0.688960,0.602880,0.448240,0.188080,0.504000,0.013280,0.522480,0.348750,0.480852,0.494034,0.198182,0.502841,0.002841,0.490057,0.438362,0.449914,0.542759,0.518966,0.504310,0.004310,0.478362,0.400515,0.350722,0.409897,0.188351,0.505155,0.008557,0.509691,0.495092,0.537766,0.498059,0.156557,0.503663,0.009121,0.506960,0.258333,0.322708,0.518125,0.172708,0.510417,0.000000,0.507292,0.591461,0.576854,0.490674,0.549438,0.500000,0.000000,0.498427,0.673690,0.686845,0.449821,0.321667,0.517857,0.004940,0.502321
0.515298,0.511304,0.493926,0.243301,0.504521,0.008387,0.503353,0.530000,0.250000,0.450000,0.100000,0.500000,0.000000,0.510000,0.480000,0.740000,0.520000,0.200000,0.500000,0.000000,0.500000,0.370000,0.430000,0.380000,0.080000,0.500000,0.000000,0.530000,0.342000,0.290000,0.550000,0.078000,0.500000,0.000000,0.474000,0.640000,0.660000,0.620000,0.290000,0.500000,0.000000,0.510000,0.470000,0.630000,0.340000,0.380000,0.500000,0.000000,0.540000,0.369000,0.579000,0.565000,0.170000,0.500000,0.000000,0.295000,0.275517,0.291724,0.547586,0.154483,0.517241,0.000000,0.502069,0.398142,0.422124,0.551593,0.514779,0.504425,0.000000,0.477876
0.521939,0.442857,0.557806,0.283265,0.502551,0.000000,0.495102,0.467273,0.487424,0.548182,0.635909,0.507576,0.000000,0.472121,0.485735,0.583886,0.487962,0.177156,0.502370,0.000000,0.509479,0.394763,0.392479,0.545543,0.179833,0.505571,0.000000,0.498635,0.574190,0.548095,0.493143,0.486095,0.504762,0.000000,0.503714,0.787477,0.739730,0.427838,0.317928,0.522523,0.000000,0.500180,0.406845,0.434405,0.372262,0.218810,0.500000,0.000000,0.507917,0.649697,0.560000,0.492242,0.190788,0.503030,0.000000,0.512788,0.386932,0.526591,0.534432,0.338636,0.500000,0.000000,0.467500,0.502000,0.496667,0.511333,0.253333,0.500000,0.742000,0.508667
0.807937,0.786984,0.422857,0.323016,0.531746,0.000000,0.492698,0.501592,0.409303,0.581741,0.263632,0.502488,0.013234,0.483831,0.810000,0.626250,0.448125,0.466875,0.531250,0.051875,0.526250,0.602427,0.506214,0.520777,0.213689,0.500000,0.000000,0.513689,0.397857,0.429886,0.485909,0.206834,0.503247,0.002159,0.500633,0.541739,0.549457,0.487065,0.508804,0.500000,0.000000,0.505217,0.557000,0.563667,0.574667,0.392000,0.516667,0.027667,0.488000,0.692230,0.619640,0.453237,0.208633,0.503597,0.011942,0.514245,0.484176,0.609765,0.490765,0.202353,0.502941,0.022471,0.508000,0.468333,0.478333,0.553148,0.655556,0.509259,0.000000,0.460370
0.579780,0.442308,0.576264,0.193956,0.500000,0.000000,0.487692,0.515075,0.525000,0.504552,0.569925,0.503731,0.000000,0.494254,0.380271,0.400591,0.510222,0.194310,0.502463,0.010640,0.498177,0.833333,0.815185,0.357037,0.352593,0.500000,0.000000,0.488148,0.350175,0.304386,0.597018,0.368421,0.508772,0.000000,0.444211,0.661778,0.594222,0.474444,0.203630,0.503704,0.024593,0.517259,0.785625,0.709750,0.459625,0.314125,0.531250,0.000000,0.502875,0.502333,0.492424,0.488606,0.193273,0.504545,0.002515,0.505273,0.434917,0.637833,0.438000,0.225500,0.500000,0.006917,0.507917,0.513462,0.512115,0.543846,0.391442,0.504808,0.017596,0.506827
0.615473,0.587612,0.478209,0.208955,0.502488,0.020647,0.514975,0.838000,0.801333,0.399000,0.366667,0.566667,0.000000,0.486000,0.466612,0.424169,0.547492,0.314169,0.503257,0.008664,0.486482,0.751687,0.717952,0.435060,0.268675,0.506024,0.000000,0.509398,0.446364,0.423636,0.636364,0.798182,0.500000,0.000000,0.364545,0.856667,0.780000,0.390000,0.676667,0.500000,0.000000,0.440000,0.758824,0.607647,0.518824,0.441176,0.500000,0.000000,0.497647,0.604038,0.404423,0.492500,0.191538,0.500000,0.000000,0.508077,0.412986,0.463888,0.493546,0.176081,0.503888,0.006719,0.503670,0.513504,0.535036,0.509635,0.542774,0.503650,0.000000,0.496642
0.395281,0.337191,0.484157,0.339326,0.500000,0.009326,0.512022,0.335842,0.439158,0.542632,0.221316,0.502632,0.002632,0.500947,0.672216,0.584703,0.481892,0.448216,0.508108,0.004486,0.506541,0.454783,0.435889,0.535810,0.155217,0.501976,0.001976,0.491146,0.518994,0.447421,0.414843,0.174340,0.503145,0.005220,0.504591,0.644887,0.657669,0.517594,0.206165,0.515038,0.012481,0.478421,0.602833,0.700167,0.435167,0.232000,0.500000,0.000000,0.552333,0.504943,0.483602,0.530077,0.350651,0.503831,0.019732,0.492529,0.462197,0.591970,0.441515,0.200303,0.503788,0.006288,0.512424,0.295909,0.228182,0.618636,0.279091,0.522727,0.000000,0.450909
0.600246,0.584590,0.495082,0.536393,0.504098,0.000000,0.499180,0.463595,0.508431,0.522941,0.339804,0.503268,0.000000,0.508693,0.508966,0.368621,0.501724,0.271552,0.500000,0.177586,0.501034,0.445915,0.396901,0.583944,0.522958,0.500000,0.000000,0.448028,0.661326,0.704420,0.449779,0.259834,0.511050,0.000000,0.506077,0.465542,0.475458,0.551875,0.174125,0.502083,0.000000,0.517958,0.420468,0.478128,0.390255,0.197872,0.504255,0.000000,0.507532,0.647151,0.533911,0.501117,0.193073,0.505587,0.004637,0.514134,0.455455,0.452727,0.588939,0.197424,0.500000,0.000000,0.380303,0.339106,0.356480,0.541564,0.192067,0.508380,0.000000,0.502346
