0.004215,-0.079323,0.253827,0.315448,0.095629,1.068710,0.255068,-0.432858,-0.213536,0.937527,0.396446,-0.329744,0.207373,0.306449,0.774911,-0.565762,-1.371965,0.411172,1.268314,0.176846,0.041097,-0.062723,0.250318,0.887195,0.153715,0.119422,0.182543,0.693258,0.168131,0.135172,-0.335434,0.409394,-0.160166,-0.666699,-0.735812,-1.097987,-4.116581,-0.449282,-1.330115,-2.804103,-0.022260,0.094230,0.244983,0.057609,0.112675,-0.225036,0.315222,0.662090,0.573221,-0.250122,-0.150561,-0.131534,0.263215,0.888453,0.265258,-0.489227,0.619733,0.916151,1.522718,-0.599971,-3.343898,1.093768,-0.035666,-0.217015,-4.709754,-0.342564,0.034983,0.395862,-1.137820,-0.366226,0.080504,-0.003787,0.240691,-0.671386,0.145816,-0.509275,0.249168,-0.240488,-0.087499,-0.473400,-0.099353,3.911144,-0.045078,-0.240764,-0.084257,3.211769,1.039761,-1.411648,-1.132533,2.411993,0.116031,-0.097445,0.101678,-0.983653,0.098755,-1.241742,0.003619,-2.049901,-1.660887,-1.024726,-0.044283,-0.197487,-3.066462,-0.540525,0.128571,0.334450,0.132037,0.113930,0.165149,0.265714,6.655020,-0.091399,0.235503,-2.178133,-1.005165,-0.735303,-0.363784,0.275752,-1.210489,-0.710608
0.419241,-0.248407,0.059613,-0.116418,0.663218,-0.277039,-1.868350,-0.169821,0.641921,-0.093679,-0.158514,-0.129744,0.365644,1.379670,0.204907,0.852956,-0.281158,0.790973,0.975500,1.089086,-0.361955,-0.149271,-3.096388,-0.615987,-0.349340,0.275909,0.091529,0.065178,0.000697,0.189001,-0.056995,0.029241,-0.093259,-1.120297,-0.237451,-1.605626,-1.703738,-2.102062,-2.297555,-2.036953,1.665808,-0.062469,0.172371,-1.424653,0.348270,-1.428990,-1.025985,-0.176364,0.642112,-1.040460,0.035861,0.026087,0.238806,0.117187,0.147311,-0.487798,0.271137,0.573106,0.302347,-0.465570,0.023574,-0.280643,0.295073,0.437015,0.117780,0.529910,0.252780,-0.173948,-0.271177,0.447079,0.209168,-0.046021,0.246825,-0.854117,0.175250,-0.539793,0.277524,-0.600606,-0.258544,-0.512016,-1.952686,0.529526,0.628901,-0.934202,-3.583144,-0.672122,-0.111952,0.450238,-1.305822,-0.811015,-0.092195,-0.207423,-0.197272,-0.185229,0.021379,2.410242,0.345910,-1.427457,-1.189473,2.074287,0.088544,-0.248179,0.166638,0.890115,0.495409,-0.553937,-0.526422,1.104384,1.423934,-0.155729,0.039813,0.928430,0.123946,0.056103,0.008450,0.703576,0.468063,-0.119014,-0.006456,0.494252
0.321551,-0.147104,-0.028083,-0.979750,0.268739,-1.362235,-0.840666,-1.658730,-1.039941,-1.147988,0.003797,-0.049341,0.262737,0.545751,0.174740,-0.294856,0.265773,0.705489,0.318967,-0.280653,0.495358,-0.192541,0.003602,0.228256,0.850325,-0.741089,-1.236423,0.505000,1.398857,0.156777,0.089919,0.086002,-0.188217,-0.659901,0.144146,-0.493523,0.300180,0.195645,0.215895,-0.481758,-0.148161,0.058629,-0.111075,-0.199040,-0.425377,-0.522714,-4.202240,0.068148,-0.648450,-2.517401,0.079065,-0.152792,-0.592799,-0.783233,0.105705,0.953890,0.379717,-1.241967,-0.867128,0.748147,-0.096059,-0.044299,0.003118,1.013577,-0.081449,1.079838,0.227689,0.608299,0.561727,0.991721,0.422176,-2.013547,0.050365,0.462018,0.770486,-0.324594,-1.067984,0.720704,1.626036,0.493895,0.035938,-0.090012,0.219050,0.300539,0.211946,0.603327,0.209568,-0.275757,-0.150337,0.560141,-0.242483,-0.085330,0.159553,1.579872,0.253688,0.345708,-0.150839,1.459040,1.859089,0.549309,1.864658,0.786035,0.287146,-0.322884,-1.294750,-0.841696,0.318860,-0.010177,-1.347650,-0.842662,-3.336538,2.534962,0.052030,-0.449053,-4.425832,-0.325496,0.065229,0.454640,-1.164418,-0.553314
0.182654,-0.068440,0.068590,-0.955616,-0.045478,-1.581447,-0.082137,-2.132305,-1.687288,-1.370933,-0.477786,-0.232447,0.090269,1.633697,-0.211674,1.182203,-0.087423,0.981113,1.445375,1.288796,-0.136342,-0.058735,-0.517325,0.159036,0.015207,1.674821,0.135543,-0.569837,-0.268568,1.577203,0.159691,-0.144609,0.214497,-0.163172,0.329169,-0.486309,-0.055231,-0.144866,0.248831,-0.275185,-0.246596,1.127675,-0.147388,0.489621,-0.239862,-0.126426,0.371528,0.687537,0.296172,-0.188640,0.037840,-0.123969,0.308027,0.574386,0.144835,0.527712,0.278136,0.239663,0.095599,0.452446,-0.029919,-0.067233,0.018893,0.520128,0.114583,-0.086115,0.201515,1.366209,0.947106,-0.050973,-0.307299,0.001144,0.141225,-0.135519,-0.427683,0.206079,0.318776,-0.960843,-1.035902,0.124525,-0.454367,0.344455,-0.207628,-0.448361,-0.807172,-0.701078,-3.766583,-0.048876,-0.929269,-2.404218,0.153378,-0.039883,0.264085,-0.491987,0.235732,-0.879264,-0.013934,0.730819,0.704266,-0.661159,-3.361253,0.113556,0.371648,-4.001211,-1.280926,-1.047521,0.013285,-0.204011,-1.457059,-0.926181,1.342201,-0.176941,-1.640445,-1.664672,-0.227040,-0.325518,0.119893,-0.284761,-0.432809,-0.315577
0.344528,-0.161824,-0.271177,-1.583994,0.106042,-0.064597,0.094474,0.169599,0.080722,-0.025914,-2.172631,6.311019,0.001129,-1.005007,-3.177502,-1.234455,-3.584113,0.239572,-1.975175,-3.316562,0.050989,0.011953,0.243414,-0.088793,0.182461,-0.360509,0.400815,0.241393,0.243659,-0.412376,0.015387,0.038733,0.080932,0.775234,0.109845,-0.180957,0.261157,0.996969,0.464876,-0.178807,-0.101548,0.055526,0.289913,1.008005,0.078953,1.237143,0.377859,0.202686,0.421203,1.035039,1.638019,0.394075,0.657871,-1.250512,-1.337794,-1.954250,-0.468592,0.945906,-2.470346,-2.100030,0.025624,0.017389,-0.106521,0.532079,0.143912,0.462389,0.038356,0.334155,0.114281,0.527337,0.254808,-0.077935,-0.131804,-0.523182,0.336660,-0.866269,-0.595172,-0.306249,0.299086,-0.732015,-2.551466,0.059511,-0.481425,-0.441698,-3.846387,-0.032850,0.211376,-0.143105,-0.817032,-0.043698,0.216089,-0.096834,0.121212,-0.387415,0.169642,-0.838674,-0.077218,-1.678149,-1.522707,-0.806349,0.074188,-0.336568,0.125535,1.117671,0.550921,-0.132988,-1.100068,1.067945,1.694727,0.541314,0.039837,-0.118558,-0.289262,-0.190990,0.164157,1.284991,0.275226,-0.956434,-0.592999,1.104348
0.005094,0.035132,0.255080,-0.193350,0.152188,-0.602133,0.278200,0.339467,0.260205,-0.573177,0.100906,0.055021,0.218238,0.132603,0.133985,0.188057,0.323605,1.041458,0.365424,0.116212,0.039255,-0.033910,0.214163,0.770187,0.188448,0.437050,0.306472,0.325935,0.084826,0.355054,0.003139,2.152772,0.285700,-0.116848,-0.443816,1.145018,-0.271136,0.231369,0.142727,1.304841,-2.018205,0.650903,0.546937,0.316148,-3.349884,-0.307684,0.060401,0.845074,-0.595250,-0.412808,0.093879,-0.102233,0.227285,-0.553526,0.123025,-0.162203,0.095992,-1.057957,-0.722639,-0.155610,-0.207490,-0.154502,0.387713,1.480743,0.244694,0.727845,-0.173246,1.050056,1.442610,0.935446,-0.051981,-0.148771,0.248250,0.333978,0.114897,1.771338,0.320731,-0.766176,-0.469294,1.538418,0.289408,-0.272754,0.173566,0.159389,0.535838,-0.796740,-1.941274,0.295380,0.826650,-0.591469,-3.180726,53.796032,4.413396,0.006231,-4.466616,3.073502,5.336452,2.545140,1.407833,-2.123994,-0.325375,-0.163198,-3.057263,-0.569127,-0.260928,0.334682,-0.000900,-0.022175,-0.042405,0.241814,6.102797,-0.111882,0.222886,-2.153092,-0.771771,-0.871593,-0.708313,0.137316,-1.163901,-0.875538
0.033248,0.015660,0.215414,0.350845,0.130682,0.505783,0.280282,-0.039776,-0.061871,0.424658,-0.020785,-0.108058,-0.024375,-0.200800,0.085259,2.339536,0.377810,-1.397994,-1.147772,1.996127,0.119990,0.029957,0.226265,0.209818,0.100037,-0.158085,0.400426,0.543796,0.164662,-0.227569,-0.115248,-0.056497,0.376090,1.238049,0.065738,0.937127,0.117687,0.772764,0.724839,0.918667,0.059756,-0.099867,-0.004600,-0.454257,-0.018919,-1.340420,-0.965404,-2.248102,-2.453263,-1.588235,0.649143,-0.044155,0.227787,-1.722663,-0.023329,-1.194038,-0.512081,-0.659399,-0.409711,-1.148533,-0.044503,-0.196875,-3.076715,-0.545834,0.121135,0.324022,0.072251,0.098456,0.152898,0.228245,-3.172912,3.111522,-0.081717,-0.241252,-4.502682,-0.250943,-0.265951,0.470608,-1.060225,-0.618195,0.162079,-0.009197,0.225709,-0.511967,0.153507,-0.170761,0.240461,-0.610431,-0.256701,-0.175332,0.010519,-0.458190,0.257176,0.327662,0.154361,1.052472,0.188308,-0.757365,-0.568426,0.900236,0.097809,-0.052700,0.230886,0.224770,0.335140,-0.804006,-0.453875,0.759406,0.843104,-0.606611,0.150395,-0.325654,0.226863,0.297500,0.620507,0.336541,-0.841509,0.058558,0.973246,0.991694
0.057590,-0.090274,0.210082,0.816747,0.283260,-0.232999,-0.190674,0.970762,0.789806,-0.063845,0.113755,-0.135386,0.275647,0.771991,0.152172,0.440835,0.164939,-0.019927,-0.346926,0.408390,-0.119895,-0.150259,0.082366,1.154735,0.222210,2.462746,0.208687,-0.278396,0.037798,2.257574,-0.892141,-0.052103,-0.207270,-0.106060,-1.345311,1.292411,0.282541,-0.629043,-0.664256,1.104283,-0.081317,-0.308063,0.297864,0.623278,0.229797,1.747496,2.673954,-1.185091,-0.454865,0.315005,0.147148,-0.035560,0.182137,-0.431934,0.192431,-0.744590,0.002421,0.212718,0.329565,-0.644876,-0.190876,-0.182014,0.326381,1.411425,0.207688,0.920658,-0.330763,0.849667,1.302781,1.217017,-0.433269,0.150051,1.172800,0.848296,-0.564260,-0.804850,2.817145,-0.036804,-0.773515,-1.404285,0.370000,-0.095636,-0.058338,-1.212135,0.084005,-0.474903,0.023743,-1.433079,-1.090452,-0.400297,-0.163104,0.395318,-0.533835,-0.972014,-1.062704,-1.575349,-3.885831,-0.812846,-2.019362,-2.965192,-0.132825,1.816197,-2.543647,-0.223779,-0.085663,0.526671,0.341512,0.459694,0.286366,0.392461,0.043571,0.029487,0.161095,-0.126465,0.193414,0.313768,0.390753,-0.067028,0.039463,0.193362
-0.048634,-0.140009,0.127090,0.092408,0.075377,1.796120,0.271876,-0.981296,-0.655513,1.585508,-1.863359,0.634694,0.397699,-0.707139,-2.833649,-0.984109,0.144107,0.122985,-0.964033,-0.963494,-0.430681,-0.232550,-1.655640,1.511427,-0.050663,1.647795,-0.004083,1.248194,1.598151,1.654530,0.059185,-0.036583,0.219919,0.053660,0.214163,0.337586,0.179293,-0.407380,-0.106456,0.338230,0.999510,-1.753444,0.213699,-0.236014,0.147825,-0.366356,0.222406,-0.064857,0.286274,-0.275862,0.248983,-0.004359,0.255232,-0.993668,0.223217,-0.510861,0.110176,0.117014,0.294254,-0.399313,0.007669,-0.034046,0.260803,0.669647,0.340843,-0.454879,-0.274267,0.867522,0.979115,-0.150621,-0.245885,-0.167449,-3.060417,-0.620411,-0.171433,0.251748,0.153084,0.053480,0.037775,0.231261,0.135892,0.021480,0.207675,0.517904,0.127677,-0.109642,0.377113,0.445275,-0.118743,-0.174285,-0.324512,0.322780,-0.237474,-0.488765,-0.638117,-0.514174,-4.140272,-0.155674,-0.860635,-2.504652,0.566080,-0.091707,0.054649,-0.937390,0.178541,-1.382545,-0.622428,-2.040213,-1.718924,-1.189450,0.017540,1.482011,0.527503,1.196903,-0.168089,1.145662,0.513848,0.631341,0.723381,0.882743
0.124120,-0.052737,0.019148,-0.622958,0.028038,-1.348429,-0.041915,-2.629466,-2.515171,-1.223972,-0.013537,-1.250599,0.281196,0.116022,0.194967,0.708543,0.342626,0.024836,0.324686,0.584276,0.560076,-0.281683,0.181809,0.048382,0.704415,-0.774814,-1.558361,0.249336,1.039599,-0.309693,-0.773053,0.657817,-0.119953,-1.259997,-1.655850,-1.605163,-4.509278,-0.352332,-1.931766,-3.354559,0.025989,-0.015597,0.219795,0.224674,0.145268,1.234190,0.196837,-0.643126,-0.396782,1.109313,-2.485854,2.653236,0.480161,0.141844,-3.913718,0.119549,0.381532,0.477750,-0.517790,-0.025491,0.065491,0.049092,0.237065,-0.151726,0.167008,-0.358787,0.301054,0.378377,0.208412,-0.360406,-0.232180,-0.274187,-3.039413,-0.355838,-0.060881,1.736322,0.345749,-0.705484,-0.407969,1.475630,-0.025815,0.008682,0.243296,0.922318,0.163690,0.213024,0.150753,0.804620,0.555001,0.248797,0.702464,-0.005097,0.264745,-1.733095,-0.156560,-0.686972,0.129038,-0.702989,-0.942507,-0.598431,0.110810,-0.041175,0.243034,-0.450916,0.196311,-0.667107,0.255531,-0.635110,-0.063658,-0.616753,-0.063913,-0.163422,-3.065180,-0.638279,0.094484,-0.020445,0.037241,0.292181,0.215838,-0.068973
