0.776337,-0.072934,0.622366,-0.032415,0.309562,-0.542950,0.068071,1.000000,0.137763,0.553371,-0.182584,0.238764,-0.087079,0.286517,0.707865,-0.025281,-0.994382,0.112360,-0.931579,-0.631579,-0.068421,-0.660526,-0.860526,0.218421,-0.276316,0.089474,0.078947
0.450575,-0.331034,0.241379,0.220690,0.889655,0.216092,0.000000,0.011494,0.105747,0.924211,0.132632,0.833684,-0.235789,-0.126316,-0.492632,0.101053,0.755789,0.155789,-0.706546,-0.607223,-0.130926,-0.645598,-0.814898,0.316027,-0.270880,-0.151242,0.079007
0.396423,-0.228018,0.742176,-0.184799,-0.047690,-0.025335,-0.502235,0.314456,0.102832,-0.305618,-0.494382,-0.649438,-0.321348,-0.116854,0.110112,0.076404,-0.006742,0.089888,0.810127,0.097046,0.987342,-0.147679,0.210970,-0.135021,0.974684,0.375527,0.194093
-0.025845,-0.409543,0.260437,-0.445328,-0.497018,-0.375746,-0.101392,1.000000,0.099404,0.959119,0.084906,0.811321,0.223270,0.845912,-0.566038,0.144654,0.993711,0.169811,0.056391,-0.321429,0.101504,-0.280075,-0.099624,0.693609,-0.125940,-0.981203,0.095865
0.470109,-0.206522,0.146739,-0.125000,0.692935,0.586957,-0.016304,-0.532609,0.116848,-0.548287,-0.542056,0.121495,-0.654206,-0.931464,0.657321,-0.311526,-0.532710,0.062305,0.489458,-0.150602,0.527108,-0.069277,0.015060,-0.643072,0.051205,1.000000,0.138554
-0.218605,-0.453488,-0.130233,-0.369767,-0.234884,0.713953,-0.313953,-0.944186,0.081395,0.217054,-0.255814,0.361240,-0.244961,-0.093023,-0.542636,-0.168992,1.000000,0.133333,0.992806,0.035971,0.956835,0.053957,0.456835,0.154676,0.618705,0.208633,0.122302
0.146237,-0.279570,0.156989,-0.182796,0.023656,0.778495,-0.083871,-0.991398,0.107527,0.803226,0.012903,0.580645,0.370968,0.890323,-0.619355,0.212903,1.000000,0.138710,0.008651,-0.387543,0.328720,-0.574394,-0.555363,-0.294118,-0.171280,0.775087,0.107266
0.989950,0.070352,0.864322,0.994975,0.874372,-0.155779,0.005025,0.467337,0.115578,0.196429,-0.196429,0.180195,-0.383117,-0.288961,0.457792,0.004870,-0.532468,0.110390,0.007435,-0.451673,0.297398,-0.490706,-0.055762,-0.466543,-0.141264,0.988848,0.118959
0.198364,-0.257669,0.415133,-0.566462,-0.852761,-0.132924,0.012270,0.419223,0.112474,-0.263761,-0.502294,-0.098624,-0.206422,0.098624,0.727064,-0.321101,-0.701835,0.080275,0.794393,-0.011682,0.661215,0.151869,0.794393,-0.588785,0.144860,0.929907,0.151869
-0.377551,-0.515306,-0.048469,-0.581633,-0.895408,0.571429,-0.237245,-0.535714,0.071429,0.517241,-0.157241,0.586207,-0.118621,0.142069,-0.542069,0.035862,1.000000,0.137931,0.402542,-0.144068,0.156780,0.050847,0.906780,0.716102,-0.021186,-0.923729,0.114407
0.411840,-0.193050,0.507079,-0.163449,0.070785,-0.517375,0.033462,1.000000,0.132561,-0.348348,-0.525526,-0.009009,-0.471471,-0.783784,0.675676,-0.435435,-0.735736,0.054054,0.485597,-0.102881,0.213992,-0.074074,0.707819,0.728395,0.193416,-0.967078,0.139918
0.840336,0.001401,0.672269,0.092437,0.441176,-0.254902,0.089636,0.507003,0.138655,-0.374317,-0.598361,0.519126,-0.732240,-0.811475,0.199454,-0.393443,0.109290,0.060109,-0.516484,-0.483516,-0.831502,-0.366300,-0.190476,0.399267,0.029304,-0.384615,0.124542
0.475578,-0.165810,0.551414,-0.161954,0.106684,-0.508997,0.034704,0.956298,0.132391,-0.030303,-0.293939,-0.312121,-0.481818,-0.578788,0.648485,0.051515,-0.757576,0.118182,-0.155102,-0.506122,0.477551,-0.069388,0.302041,0.742857,-0.473469,-0.804082,0.053061
-0.194444,-0.394841,0.319444,-0.767857,-0.753968,0.380952,-0.281746,-0.198413,0.079365,0.320000,-0.450000,-0.050000,-0.235000,0.965000,0.160000,-0.655000,0.000000,0.060000,0.548536,-0.093991,0.449923,0.203390,0.235747,-0.345146,0.309707,0.611710,0.158706
-0.484502,-0.603589,-0.223491,-0.440457,-0.308320,0.357259,-0.265905,-0.184339,0.070147,0.794355,0.044355,0.840726,-0.542339,-0.125000,-0.320565,0.185484,0.580645,0.163306,0.922131,-0.008197,0.668033,0.971311,0.889344,-0.245902,-0.004098,0.500000,0.127049
-0.677019,-0.643892,-0.111801,-0.573499,-0.552795,0.453416,-0.225673,-0.325052,0.084886,0.829146,0.053601,0.675042,0.269682,0.085427,-0.087102,-0.033501,0.346734,0.132328,0.564103,-0.260073,0.344322,-0.681319,0.666667,-0.611722,0.208791,0.904762,0.128205
-0.816327,-0.678571,-0.066327,-0.704082,-0.803571,0.211735,-0.191327,0.132653,0.084184,0.775374,-0.041597,0.645591,-0.023295,0.309484,-0.577371,0.066556,1.000000,0.141431,0.488889,-0.163889,0.225000,-0.033333,0.263889,0.733333,-0.102778,-0.988889,0.102778
0.625931,-0.108793,0.585693,-0.080477,0.187779,-0.576751,0.095380,1.000000,0.147541,0.620787,-0.171348,0.250000,-0.016854,0.241573,0.713483,-0.011236,-0.910112,0.115169,-0.978528,-0.662577,-0.119632,-0.742331,-0.754601,0.407975,-0.404908,-0.153374,0.046012
0.479452,-0.156164,0.238356,-0.101370,0.389041,0.736986,-0.013699,-0.901370,0.115068,0.778607,-0.072139,0.574627,0.176617,0.840796,-0.601990,0.092040,1.000000,0.149254,-0.283276,-0.450512,0.213311,-0.573379,-0.877133,-0.046075,-0.177474,0.382253,0.090444
0.800000,0.100000,0.692105,-0.213158,0.276316,-0.244737,0.794737,0.431579,0.194737,0.685315,-0.230769,0.389860,0.080420,0.283217,-0.027972,-0.465035,0.272727,0.090909,-0.932668,-0.638404,-0.107232,-0.665835,-0.750623,0.271820,-0.269327,-0.057357,0.072319
0.133065,-0.538306,0.262097,-0.266129,-0.110887,-0.360887,0.252016,0.963710,0.076613,0.793103,0.310345,0.830460,-0.022989,0.341954,-0.566092,-0.350575,0.862069,0.198276,-0.039293,-0.375246,0.047151,-0.318271,-0.192534,0.738703,-0.147348,-0.944990,0.094303
0.440104,-0.195312,0.234375,-0.075521,0.203125,0.726562,-0.046875,-1.000000,0.109375,0.814381,-0.056856,0.628763,-0.016722,0.322742,-0.540134,0.060201,1.000000,0.137124,-0.900270,-0.649596,-0.061995,-0.708895,-0.822102,0.118598,-0.242588,0.223720,0.083558
0.750000,-0.074013,0.657895,-0.072368,0.240132,-0.605263,0.080592,1.000000,0.144737,0.667665,-0.110778,0.347305,0.000000,0.299401,0.724551,0.047904,-0.898204,0.119760,-0.868613,-0.652068,-0.177616,-0.627737,-0.681265,0.306569,-0.333333,-0.026764,0.065693
0.874570,-0.037801,0.718213,-0.056701,0.237113,-0.544674,0.084192,0.962199,0.144330,-0.893617,-0.626478,-0.108747,-0.562648,-0.687943,0.144208,-0.243499,0.172577,0.078014,0.548851,-0.181034,0.204023,-0.089080,0.341954,0.735632,-0.051724,-0.965517,0.109195
0.476323,-0.142061,0.555710,-0.112813,0.064067,-0.591922,0.066852,0.980501,0.143454,0.435811,-0.189189,-0.016892,-0.006757,0.753378,0.695946,-0.027027,-0.682432,0.108108,-0.439528,-0.566372,0.144543,-0.646018,-0.893805,0.646018,-0.330383,-0.604720,0.058997
0.182222,-0.355556,-0.604444,0.137778,0.808889,0.373333,-0.266667,-0.297778,0.066667,0.894286,0.000000,0.810000,-0.068571,0.188571,-0.268571,0.148571,0.537143,0.151429,-0.806075,-0.630841,0.028037,-0.665888,-0.813084,0.242991,-0.271028,-0.028037,0.079439
0.682390,-0.125786,0.367925,-0.069182,0.213836,0.720126,0.050314,-1.000000,0.122642,0.847636,-0.026270,0.705779,-0.028021,0.297723,-0.555166,0.101576,1.000000,0.147110,-0.816810,-0.635776,-0.165948,-0.568966,-0.586207,0.189655,-0.314655,0.094828,0.068966
-0.739326,-0.606742,-0.074157,-0.546067,-0.685393,0.013483,-0.146067,0.361798,0.087640,0.443890,-0.229426,0.256858,-0.062344,0.241895,0.735661,-0.084788,-0.925187,0.102244,0.932939,0.023669,0.735700,-0.067061,0.343195,-0.593688,0.053254,1.000000,0.147929
0.911111,-0.049383,0.633333,-0.039506,0.240741,-0.190123,0.054321,0.434568,0.132099,-0.969112,-0.586873,0.648649,-0.478764,-0.467181,0.135135,-0.243243,0.220077,0.088803,-0.580986,-0.556338,-0.838028,-0.514085,-0.380282,0.419014,-0.186620,-0.394366,0.088028
0.868012,0.017081,0.619565,0.090062,0.433230,-0.388199,0.116460,0.729814,0.138199,-0.131519,-0.439909,0.015873,-0.433107,-0.278912,0.727891,-0.217687,-1.000000,0.092971,-0.667910,-0.623134,0.138060,-0.630597,-0.708955,-0.264925,-0.190299,1.000000,0.093284
1.000000,0.497890,0.991561,-0.345992,0.236287,-0.113924,0.535865,0.451477,0.198312,-0.085239,-0.426195,-0.039501,-0.268191,-0.110187,0.717256,-0.251559,-0.925156,0.083160,0.198425,-0.414173,0.357480,-0.143307,-0.058268,-0.500787,-0.122835,1.000000,0.107087
