-35.617512,-55.940092,-55.781106,-36.852535,-67.410138,-71.670507,-72.677419,-49.290493,-55.132042,-53.218310,-50.190141,-63.926056,-81.036972,-81.931338,-62.513078,-56.334004,-60.593561,-64.237425,-70.311871,-82.981891,-84.092555,-60.153693,-55.201597,-50.650699,-61.287425,-49.441118,-87.013972,-86.986028
-41.510379,-55.570208,-54.650794,-42.350427,-65.744811,-75.836386,-76.601954,-64.324219,-57.906250,-62.660156,-66.023438,-72.980469,-85.000000,-85.562500,-59.897287,-55.174419,-50.676357,-61.071705,-49.705426,-86.980620,-86.918605,-56.943765,-54.867971,-56.183374,-58.760391,-66.271394,-81.217604,-83.036675
-60.133466,-55.205179,-50.649402,-61.282869,-49.466135,-87.021912,-86.998008,-62.520161,-56.348790,-60.600806,-64.250000,-70.322581,-82.995968,-84.102823,-35.304556,-55.889688,-55.757794,-36.551559,-67.273381,-71.525180,-72.453237,-49.131624,-55.177778,-53.321368,-50.015385,-64.129915,-80.842735,-81.798291
-63.523256,-57.319767,-61.697674,-65.250000,-72.223837,-84.101744,-84.921512,-41.940629,-55.601863,-54.530850,-42.785797,-65.775320,-76.146682,-76.908033,-56.334459,-54.381757,-55.722973,-58.260135,-64.729730,-81.128378,-83.077703,-60.093812,-55.229541,-50.634731,-61.255489,-49.451098,-87.055888,-86.996008
-40.512890,-55.620081,-54.900950,-41.413840,-66.082768,-75.082768,-75.941655,-55.283582,-54.786780,-55.053305,-56.818763,-65.196162,-81.511727,-82.886994,-64.020478,-57.665529,-62.361775,-65.757679,-72.453925,-84.621160,-85.406143,-60.113772,-55.217565,-50.646707,-61.269461,-49.445110,-87.047904,-86.998004
-45.082540,-55.707937,-55.415873,-45.142857,-67.066667,-77.288889,-78.161905,-18.176471,-58.382353,-58.735294,-22.970588,-69.926471,-72.779412,-74.161765,-37.938931,-55.103053,-54.175573,-38.770992,-65.503817,-70.801527,-71.366412,-58.512177,-55.566052,-54.822140,-59.921033,-60.692251,-84.225092,-84.938007
-64.119342,-57.843621,-62.662551,-65.913580,-73.707819,-84.625514,-85.349794,-52.714469,-54.679898,-51.532650,-53.477593,-58.606914,-82.884763,-83.494238,-36.604938,-56.034979,-55.845679,-37.716049,-67.594650,-72.376543,-73.275720,-61.469388,-55.618367,-55.740816,-63.306122,-58.667347,-84.689796,-85.493878
-62.455268,-56.292247,-60.522863,-64.166998,-70.246521,-82.940358,-84.065606,-60.121032,-55.206349,-50.638889,-61.267857,-49.515873,-87.009921,-86.996032,-49.015707,-55.181501,-53.314136,-49.928447,-64.043630,-80.890052,-81.788831,-35.378571,-55.926190,-55.747619,-36.592857,-67.366667,-71.542857,-72.516667
-59.126050,-55.016807,-57.605042,-61.084034,-67.274510,-81.252101,-82.966387,-64.693023,-58.125581,-63.023256,-66.255814,-73.613953,-85.376744,-86.134884,-42.449451,-55.528571,-54.452747,-43.353846,-65.565934,-76.437363,-77.227473,-59.874517,-55.169884,-50.696911,-61.059846,-49.752896,-86.967181,-86.945946
-55.414343,-54.948207,-55.430279,-56.948207,-65.470120,-81.561753,-82.940239,-40.335645,-55.570042,-54.891817,-41.203883,-66.104022,-74.911234,-75.787795,-59.990157,-55.214567,-50.643701,-61.159449,-49.559055,-87.027559,-86.937008,-64.260223,-57.799257,-62.446097,-66.052045,-72.780669,-84.776952,-85.539033
-62.454545,-56.981818,-51.636364,-64.181818,-48.163636,-88.795455,-88.763636,-42.002317,-55.577057,-54.651217,-42.972190,-65.982619,-75.993048,-76.975666,-56.419437,-53.987212,-50.429668,-57.289003,-53.299233,-85.030691,-85.061381,-62.001901,-56.347909,-60.239544,-63.741445,-70.155894,-82.901141,-84.098859
-62.688172,-56.544086,-60.905376,-64.445161,-70.759140,-83.129032,-84.210753,-60.320792,-55.200000,-50.940594,-61.508911,-49.849505,-86.976238,-86.920792,-36.399160,-56.058824,-55.871849,-37.558824,-67.537815,-72.210084,-73.163866,-50.041516,-54.862816,-52.864621,-50.949458,-63.277978,-81.263538,-82.263538
-35.214112,-55.851582,-55.700730,-36.447689,-67.209246,-71.433090,-72.396594,-48.695167,-55.340149,-53.503717,-49.481413,-64.615242,-80.604089,-81.540892,-59.436720,-55.081996,-50.827094,-60.684492,-50.588235,-86.613191,-86.702317,-62.542857,-56.363265,-60.685714,-64.261224,-70.438776,-82.971429,-84.059184
-49.761324,-54.989547,-53.231707,-50.608014,-63.834495,-81.087108,-82.076655,-35.801339,-55.982143,-55.794643,-37.129464,-67.410714,-71.872768,-72.816964,-60.199195,-55.223340,-50.643863,-61.309859,-49.368209,-87.038229,-86.981891,-62.661123,-56.459459,-60.721414,-64.405405,-70.486486,-83.095634,-84.176715
-61.275348,-55.757455,-55.594433,-62.734592,-59.859841,-85.022863,-85.556660,-49.465649,-54.948473,-52.868321,-50.379771,-63.374046,-81.076336,-82.106870,-33.250000,-55.843333,-55.413333,-34.853333,-65.716667,-71.216667,-72.436667,-41.900000,-56.523529,-56.900000,-42.158824,-71.405882,-74.047059,-74.282353
-35.233010,-55.883495,-55.766990,-36.458738,-67.276699,-71.478155,-72.395631,-62.500000,-56.336694,-60.608871,-64.201613,-70.352823,-82.951613,-84.034274,-59.961686,-55.168582,-50.716475,-61.145594,-49.894636,-86.931034,-86.963602,-48.850877,-55.231579,-53.361404,-49.736842,-64.250877,-80.700000,-81.666667
-60.966539,-55.735182,-55.502868,-62.414914,-59.961759,-84.941683,-85.543977,-38.679083,-55.392550,-55.174785,-39.126074,-66.873926,-71.234957,-72.126074,-17.910448,-58.447761,-58.835821,-23.014925,-69.985075,-72.820896,-74.164179,-48.682156,-55.204461,-53.297398,-49.535316,-64.187732,-80.633829,-81.473978
