1.000000,1.000000,1.000000,-1.000000,1.000000,-1.000000,1.000000,1.000000,0.000000,-1.000000,-1.000000,0.000000,0.000000,-1.000000,1.000000,-1.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,-1.000000,1.000000,1.000000,1.000000,-1.000000,0.000000
0.867063,-0.113095,0.692460,0.253968,0.724206,-0.325397,0.186508,0.599206,0.142857,-0.153499,-0.386005,-0.076749,-0.458239,-0.302483,0.738149,-0.212190,-0.927765,0.083521,-0.115764,-0.300493,0.315271,-0.559113,-0.652709,-0.401478,-0.177340,1.000000,0.113300
0.368421,-0.151316,-0.069079,0.309211,0.756579,0.523026,0.259868,-0.427632,0.125000,0.106164,-0.191781,0.500000,-0.369863,-0.506849,0.678082,-0.469178,-0.780822,0.068493,0.236460,-0.327609,0.420079,-0.380449,-0.153236,-0.471598,-0.018494,0.865258,0.128137
-0.157350,-0.612836,0.432712,-0.420290,-0.246377,0.097308,-0.252588,0.503106,0.068323,-0.177596,-0.407104,-0.393443,-0.215847,-0.374317,0.625683,-0.158470,-0.868852,0.103825,0.918651,0.188492,0.750000,-0.039683,0.440476,-0.547619,0.214286,0.738095,0.166667
0.711152,-0.089580,0.504570,0.164534,0.875686,-0.266910,0.009141,0.553931,0.111517,-0.456647,-0.572254,-0.323699,-0.471098,-0.326590,0.690751,-0.060694,-0.843931,0.132948,0.197826,-0.223913,0.606522,-0.497826,-0.869565,-0.202174,-0.121739,0.621739,0.104348
-0.349537,-0.405093,0.090278,-0.530093,-0.729167,-0.143519,0.219907,0.564815,0.118056,0.886680,0.005964,0.759443,0.099404,0.500994,-0.520875,-0.083499,0.848907,0.149105,0.064593,-0.425837,0.052632,-0.294258,0.069378,0.775120,-0.299043,-0.894737,0.069378
-0.557432,-0.638514,-0.581081,-0.668919,-0.692568,0.516892,-0.452703,-0.344595,0.030405,0.166667,-0.121993,0.659794,-0.281787,-0.146048,0.209622,-0.044674,-0.106529,0.142612,0.821053,-0.189474,0.486316,0.126316,0.538947,-0.578947,0.185263,0.970526,0.132632
0.271186,-0.129944,-0.491525,0.367232,0.796610,0.604520,-0.186441,-0.751412,0.073446,0.415906,-0.155150,0.547588,-0.260756,0.146023,-0.466754,-0.059974,0.900913,0.129074,-0.110024,-0.508557,0.268949,-0.408313,-0.701711,0.613692,0.017115,-0.638142,0.105134
0.060080,-0.424566,0.392523,-0.532710,-0.583445,-0.178905,-0.152203,0.425901,0.098798,0.185053,-0.149466,-0.270463,-0.067616,0.387900,0.750890,0.270463,-0.871886,0.135231,0.696594,0.030960,0.696594,0.359133,0.910217,-0.238390,-0.105263,0.690402,0.133127
0.425743,-0.465347,0.039604,0.290429,-0.026403,0.455446,-0.544554,-0.445545,0.075908,0.790816,0.239796,0.612245,-0.140306,0.727041,0.084184,0.385204,0.061224,0.158163,-0.177812,-0.460486,0.290274,-0.509119,-0.472644,-0.259878,-0.088146,0.620061,0.106383
0.657744,-0.302103,0.426386,0.353728,0.569790,-0.036329,-0.093690,0.456979,0.059273,0.662791,0.194767,0.912791,-0.526163,-0.325581,-0.590116,0.034884,0.819767,0.241279,-0.514403,-0.532922,-0.193416,-0.629630,-0.452675,0.456790,-0.072016,-0.460905,0.084362
-0.152098,-0.248252,0.365385,-0.479021,-0.909091,0.029720,0.029720,0.206294,0.122378,-0.765957,-0.627660,0.797872,-0.191489,0.734043,0.170213,-0.234043,0.042553,0.117021,0.700146,-0.216885,0.231441,-0.014556,0.606987,-0.048035,-0.097525,0.254731,0.107715
0.789030,-0.043601,0.621660,0.061885,0.407876,-0.381153,0.125176,0.710267,0.143460,-0.281579,-0.494737,0.028947,-0.526316,-0.355263,0.755263,-0.650000,-0.552632,0.018421,-0.503817,-0.500000,-0.038168,-0.557252,-0.721374,-0.061069,0.328244,0.007634,0.175573
0.646688,-0.214511,0.607256,0.143533,0.477918,-0.400631,-0.070978,0.785489,0.118297,0.939189,0.131757,0.527027,-0.496622,-0.351351,0.368243,0.179054,-0.351351,0.131757,-0.865248,-0.598109,-0.231678,-0.581560,-0.550827,0.342790,-0.189125,-0.229314,0.096927
0.919298,0.333333,0.603509,-0.235088,-0.319298,-0.631579,-0.098246,0.754386,0.154386,-0.441472,-0.463211,0.302676,-0.688963,-0.188963,0.065217,-0.210702,0.140468,0.098662,0.689362,-0.357447,0.191489,0.376596,0.361702,0.300000,0.174468,-0.004255,0.110638
0.825069,-0.012397,0.537190,-0.037190,0.495868,-0.241047,-0.019284,0.539945,0.130854,-0.309783,-0.513587,0.038043,-0.491848,-0.559783,0.722826,-0.211957,-0.961957,0.086957,-0.629344,-0.586873,0.150579,-0.362934,-0.725869,-0.351351,0.077220,1.000000,0.108108
0.260708,-0.204842,0.279330,0.039106,0.148976,0.659218,-0.022346,-0.653631,0.083799,0.268293,-0.086721,0.601626,-0.498645,-0.669377,-0.439024,0.336043,0.794038,0.181572,0.185682,-0.465324,0.158837,-0.310962,0.297539,-0.429530,-0.411633,0.794183,0.096197
0.537295,-0.094817,0.615676,-0.155499,-0.020228,-0.419722,-0.080910,0.737042,0.113780,-0.187793,-0.600939,-0.399061,-0.788732,-0.591549,0.323944,0.352113,0.070423,0.192488,-0.180516,-0.421203,0.117479,-0.031519,0.309456,0.753582,-0.237822,-0.862464,0.068768
0.545133,0.031858,0.515044,-0.084956,0.269027,-0.654867,-0.037168,1.000000,0.143363,-0.336152,-0.723044,-0.126850,-0.503171,-0.676533,0.334038,-0.353066,-0.255814,0.067653,0.549206,-0.082540,0.673016,-0.050794,0.425397,0.673016,0.368254,-0.466667,0.133333
0.643293,-0.152439,0.608232,-0.164634,0.233232,-0.567073,0.070122,0.963415,0.131098,-0.506048,-0.495968,-0.098790,-0.560484,-0.669355,0.475806,-0.131048,-0.391129,0.092742,0.751244,-0.019900,0.462687,0.417910,0.721393,0.676617,-0.263682,-0.701493,0.114428
0.869822,0.207101,0.798817,-0.325444,0.455621,0.544379,0.124260,-0.810651,0.136095,-0.280206,-0.516710,-0.203085,-0.290488,-0.311054,0.753213,-0.223650,-0.928021,0.079692,0.357233,-0.231447,0.486792,-0.168553,0.012579,-0.484277,-0.007547,1.000000,0.127044
0.210396,-0.173267,0.930693,-0.306931,-0.373762,0.358911,0.170792,-0.247525,0.136139,-0.534545,-0.421818,-0.625455,-0.672727,-0.643636,0.538182,-0.316364,-0.505455,0.047273,0.569733,-0.243323,0.354599,0.010386,0.436202,-0.434718,-0.080119,0.795252,0.129080
0.182573,-0.356846,-0.124481,-0.014523,0.369295,0.255187,-0.580913,-0.020747,0.068465,0.054386,-0.308772,0.378947,-0.592982,-0.807018,-0.184211,0.140351,0.357895,0.128070,0.674419,-0.006645,0.953488,0.142857,0.823920,-0.059801,0.425249,0.342193,0.162791
0.979933,0.003344,0.742475,-0.287625,-0.836120,0.000000,0.120401,0.257525,0.130435,0.800781,-0.005859,0.568359,0.085938,0.919922,-0.296875,0.119141,0.488281,0.148438,-0.702952,-0.642066,-0.129151,-0.479705,-0.470480,0.280443,-0.311808,-0.055351,0.073801
0.926391,-0.105925,0.653501,-0.073609,0.224417,-0.524237,0.003591,0.964093,0.132855,0.352518,-0.182254,0.429257,-0.170264,0.043165,0.702638,0.031175,-0.904077,0.122302,-0.899736,-0.567282,-0.263852,-0.501319,-0.467018,-0.002639,-0.229551,0.361478,0.079156
0.087065,-0.335821,0.310945,-0.300995,-0.490050,0.691542,0.042289,-0.870647,0.111940,-0.369393,-0.459103,-0.408971,0.018470,0.079156,-0.121372,-0.200528,0.477573,0.068602,0.746503,-0.071678,0.826923,-0.328671,0.232517,-0.405594,-0.022727,0.814685,0.146853
