7.400000,2.800000,6.100000,1.900000,4.900000,3.100000,1.500000,0.100000,6.100000,2.800000,4.000000,1.300000
5.836538,2.750000,4.280769,1.376923,5.006000,3.418000,1.464000,0.244000,6.722917,3.004167,5.583333,2.000000
6.867500,3.082500,5.670000,2.040000,5.225610,3.141463,2.486585,0.669512,6.189286,2.757143,4.753571,1.546429
6.314583,2.895833,4.973958,1.703125,5.005556,3.335185,1.598148,0.301852,6.800000,3.100000,5.800000,0.300000
6.611290,2.998387,5.390323,1.922581,5.006000,3.418000,1.464000,0.244000,5.692105,2.665789,4.115789,1.273684
4.873077,2.861538,2.065385,0.453846,6.346739,2.909783,5.031522,1.729348,5.184375,3.625000,1.475000,0.278125
6.769565,3.036957,5.600000,2.008696,5.829630,2.731481,4.314815,1.392593,5.006000,3.418000,1.464000,0.244000
6.473418,2.960759,5.187342,1.807595,5.616667,2.641667,4.066667,1.241667,5.045763,3.262712,1.783051,0.374576
6.301031,2.886598,4.958763,1.695876,5.240741,3.677778,1.485185,0.288889,4.761538,3.030769,1.642308,0.288462
6.113158,2.850000,4.750000,1.573684,5.214667,3.145333,2.273333,0.557333,6.840541,3.078378,5.751351,2.113514
5.007843,3.400000,1.494118,0.260784,5.945161,2.761290,4.422581,1.429032,6.824324,3.067568,5.767568,2.105405
6.771795,3.048718,5.733333,2.094872,6.290323,2.861290,4.751613,1.570968,5.217500,3.131250,2.411250,0.617500
6.273737,2.875758,4.925253,1.681818,5.490000,3.920000,1.460000,0.260000,4.890244,3.273171,1.502439,0.260976
5.005660,3.360377,1.562264,0.288679,6.050685,2.820548,4.617808,1.552055,7.062500,3.087500,5.995833,2.133333
6.900000,3.068750,5.600000,2.025000,7.600000,3.187500,6.475000,2.150000,5.597619,3.043651,3.352381,1.033333
5.888525,2.737705,4.396721,1.418033,6.846154,3.082051,5.702564,2.079487,5.006000,3.418000,1.464000,0.244000
7.026923,3.100000,5.946154,2.150000,5.642105,2.555263,4.197368,1.365789,5.574419,3.260465,2.903488,0.837209
5.171429,3.560000,1.520000,0.260000,4.620000,3.086667,1.333333,0.206667,6.262000,2.872000,4.906000,1.676000
5.275581,3.141860,2.577907,0.698837,6.238095,2.666667,4.733333,1.528571,6.786047,3.067442,5.644186,2.037209
6.610526,2.978947,5.473684,1.964912,5.877500,2.815000,4.175000,1.297500,4.992453,3.315094,1.600000,0.300000
5.877966,2.744068,4.366102,1.410169,6.814634,3.056098,5.682927,2.058537,5.006000,3.418000,1.464000,0.244000
6.887879,3.084848,5.839394,2.109091,5.330526,3.077895,2.798947,0.791579,6.490909,2.904545,4.781818,1.590909
4.872500,3.165000,1.697500,0.337500,5.406667,3.740000,1.460000,0.253333,6.321053,2.898947,4.989474,1.710526
6.601754,2.985965,5.250877,1.785965,6.358333,2.983333,5.600000,2.275000,5.233333,3.112346,2.435802,0.625926
5.148649,3.527027,1.508108,0.243243,6.262000,2.872000,4.906000,1.676000,4.600000,3.107692,1.338462,0.246154
4.433333,2.916667,1.316667,0.200000,6.450980,3.360784,4.360784,1.498039,5.601075,2.894624,3.586022,1.098925
5.650000,2.641176,4.047059,1.250000,5.006000,3.418000,1.464000,0.244000,6.577273,2.990909,5.348485,1.895455
6.368889,2.923333,5.052222,1.740000,5.300000,2.410000,3.590000,1.100000,5.006000,3.418000,1.464000,0.244000
6.837500,3.250000,5.906250,2.300000,5.446226,3.057547,2.983019,0.858491,6.778571,2.928571,5.467857,1.857143
5.220690,3.651724,1.465517,0.272414,4.792308,2.953846,1.819231,0.361538,6.321053,2.898947,4.989474,1.710526
6.358889,2.922222,5.055556,1.744444,5.006000,3.418000,1.464000,0.244000,5.390000,2.420000,3.560000,1.060000
6.950000,3.106667,5.866667,2.153333,5.979710,2.775362,4.515942,1.476812,5.007843,3.400000,1.494118,0.260784
6.175000,3.197500,3.840000,1.217500,5.273750,2.963750,2.917500,0.843750,6.920000,3.103333,5.893333,2.120000
5.194872,3.137179,2.360256,0.597436,6.188889,2.822222,4.813889,1.616667,6.902778,3.105556,5.733333,2.083333
5.900000,2.751786,4.439286,1.455357,5.005660,3.360377,1.562264,0.288679,6.848780,3.070732,5.668293,2.024390
5.514815,2.600000,3.988889,1.225926,6.538356,2.972603,5.245205,1.842466,5.006000,3.418000,1.464000,0.244000
7.161905,3.104762,6.033333,2.114286,6.005263,2.821053,4.997368,1.807895,5.471429,3.139560,2.716484,0.732967
5.007843,3.400000,1.494118,0.260784,6.034615,2.814103,4.626923,1.565385,7.161905,3.104762,6.033333,2.114286
4.817647,3.085294,1.655882,0.320588,6.314583,2.895833,4.973958,1.703125,5.325000,3.760000,1.500000,0.270000
