1,62039.011722,2376
2,62038.500105,5041
3,62038.500105,7706
4,62037.659026,10371
5,62037.659026,13031
6,62037.659026,15695
7,62037.659026,18352
8,62037.659026,21015
9,62036.730013,23680
10,62036.730013,26339
11,62036.730013,29001
12,62036.730013,31661
13,62036.730013,34324
14,62036.730013,36981
15,62036.730013,39642
16,62036.730013,42300
17,62036.730013,44955
18,62036.730013,47615
19,62036.730013,50277
20,62036.730013,52937
21,62036.730013,55596
22,62036.730013,58251
23,62036.730013,60908
24,62036.730013,63568
25,62036.730013,66228
26,62036.730013,68882
27,62036.730013,71545
28,62036.730013,74202
29,62036.730013,76864
30,62036.730013,79523
31,62036.730013,82183
32,62036.730013,84843
33,62036.730013,87501
34,62036.730013,90160
35,62036.730013,92819
36,62036.730013,95476
37,62036.730013,98135
38,62036.730013,100794
39,62036.730013,103454
40,62036.730013,106117
41,62036.730013,108775
42,62036.730013,111432
43,62036.730013,114090
44,62036.730013,116752
45,62036.730013,119416
46,62036.730013,122077
47,62036.730013,124735
48,62036.730013,127393
49,62036.730013,130045
50,62036.730013,132705
51,62036.730013,135364
52,62036.730013,138021
53,62036.730013,140681
54,62036.730013,143345
55,62036.730013,146008
56,62036.730013,148670
57,62036.730013,151330
58,62036.730013,153989
59,62036.730013,156647
60,62036.730013,159310
61,62036.730013,161973
62,62036.730013,164635
63,62036.730013,167297
64,62036.730013,169960
65,62036.730013,172624
66,62036.730013,175288
67,62036.730013,177949
68,62036.730013,180609
69,62036.730013,183272
70,62036.730013,185936
71,62036.730013,188597
72,62036.730013,191257
73,62036.730013,193917
74,62036.730013,196579
75,62036.730013,199238
76,62036.730013,201901
77,62036.730013,204565
78,62036.730013,207227
79,62036.730013,209888
80,62036.730013,212549
81,62036.730013,215210
82,62036.730013,217874
83,62036.730013,220534
84,62036.730013,223194
85,62036.730013,225853
86,62036.730013,228515
87,62036.730013,231169
88,62036.730013,233830
89,62036.730013,236493
90,62036.730013,239154
91,62036.730013,241814
92,62036.730013,244473
93,62036.730013,247129
94,62036.730013,249787
95,62036.730013,252441
96,62036.730013,255101
97,62036.730013,257764
98,62036.730013,260425
99,62036.730013,263088
