rep, RING, TREE, NETA, NETB, TORUS, GRAPH, SAME, GOODBAD, RAND, SSO
1, 0.00038687353403728497, 0.00038687336730371656, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
2, 0.00038687353403728497, 0.00038687336730371656, 0.00038687353403728497, 0.00038687353403728497, 0.00038687211052039277, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
3, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687336730371656, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
4, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
5, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
6, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
7, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
8, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
9, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
10, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
11, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
12, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
13, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
14, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
15, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687336730371656, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
16, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
17, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
18, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
19, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
20, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
21, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
22, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
23, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
24, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
25, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687336730371656, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
26, 0.00038687353403728497, 0.00038687353403728497, 0.00038687336730371656, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
27, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
28, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
29, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
30, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
31, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
32, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
33, 0.00038687336730371656, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
34, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687336730371656, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
35, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
36, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
37, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
38, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
39, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
40, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
41, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
42, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
43, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
44, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687336730371656, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
45, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687336730371656, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
46, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
47, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
48, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687336730371656, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
49, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
50, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.00038687336730371656, 0.00038687353403728497, 0.00038687353403728497, 0.00038687353403728497, 0.0003868735394254458
