7244.754985,0.827066
7244.754985,0.854556
7244.754985,0.838259
7244.754985,0.845282
7244.722003,0.817740
7244.754985,0.814790
7244.754985,0.818519
7244.754985,0.824704
7244.754985,0.820154
7244.754985,0.851475
7244.754985,0.846355
7244.754985,0.835894
7244.722003,0.817894
7244.722003,0.876794
7244.754985,0.854868
7244.754985,0.858765
7244.754985,0.837308
7244.754985,0.846926
7244.754985,0.798566
7244.754985,0.848950
7244.754985,0.862971
7244.754985,0.825418
7244.754985,0.830076
7244.754985,0.824398
7244.722003,0.822968
7244.722003,0.847133
7244.754985,0.864151
7244.754985,0.834085
7244.722003,0.808107
7244.754985,0.794326
7244.754985,0.840908
7244.754985,0.827120
7244.754985,0.812735
7244.754985,0.829625
7244.754985,0.827984
7244.754985,0.810705
7244.722003,0.846053
7244.754985,0.809228
7244.754985,0.816599
7244.754985,0.813063
7244.754985,0.811123
7244.722003,0.827809
7244.754985,0.825879
7244.722003,0.842433
7244.754985,0.808176
7244.722003,0.809574
7244.754985,0.850478
7244.754985,0.816463
7244.754985,0.812474
7244.722003,0.817679
