rep, RING, TREE, NETA, NETB, TORUS, GRAPH, SAME, GOODBAD, RAND
1, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178
2, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178
3, 0.00013803089297988178, 0.00013803089297988178, 0.00013803041068588794, 0.00013803152137320182, 0.00013803152137320182, 0.00013803152137320182, 0.00013803089297988178, 0.00013803089297988178, 0.00013803152137320182
4, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178
5, 0.00013803152137320182, 0.00013803152137320182, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178
6, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178
7, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178
8, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178
9, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803152137320182, 0.00013803152137320182, 0.00013803089297988178, 0.00013803089297988178, 0.00013803152137320182, 0.00013803152137320182
10, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178
11, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803152137320182, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178, 0.00013803089297988178
