1.608696,17.391304,3.130435,1.956522,48.913043,1.845238,15.011905,6.714286,1.761905,18.738095,1.840909,9.068182,13.363636,1.954545,34.295455
1.795455,17.909091,5.340909,1.568182,15.568182,1.766667,14.783333,9.733333,1.983333,40.400000,1.872340,8.191489,8.617021,1.936170,23.382979
1.931034,12.379310,16.000000,1.931034,16.206897,1.808824,12.411765,4.294118,1.720588,22.500000,1.740741,15.870370,8.666667,1.962963,40.888889
1.750000,12.187500,8.062500,1.984375,40.343750,1.913043,13.739130,6.826087,1.782609,10.478261,1.828125,15.062500,8.609375,1.734375,21.640625
1.782609,13.630435,8.347826,1.978261,43.956522,1.868421,10.552632,15.789474,1.921053,20.236842,1.791045,15.402985,3.582090,1.716418,21.149254
1.727273,14.181818,3.000000,1.977273,40.681818,1.830769,15.538462,5.984615,1.692308,16.846154,1.857143,10.142857,16.738095,1.952381,31.500000
1.898551,11.420290,8.710145,1.811594,17.840580,1.676471,19.500000,6.382353,1.735294,26.352941,1.770833,12.687500,8.458333,1.979167,43.354167
1.846154,14.582418,7.846154,1.758242,19.164835,1.795918,11.367347,9.612245,2.000000,38.102041,1.545455,16.000000,3.545455,1.909091,54.272727
1.857143,9.346939,5.285714,1.795918,23.775510,1.826923,17.807692,10.096154,1.769231,17.096154,1.740000,13.520000,8.800000,1.980000,43.080000
1.853659,10.780488,14.634146,1.926829,21.731707,1.800000,16.966667,3.333333,1.683333,19.650000,1.780000,12.000000,8.480000,1.980000,42.760000
1.914894,8.212766,10.531915,1.936170,20.085106,1.800000,19.311111,4.111111,1.577778,18.733333,1.728814,13.644068,9.220339,1.983051,41.033898
1.815789,13.763158,8.157895,2.000000,43.026316,1.825688,13.440367,8.311927,1.798165,21.440367,1.250000,18.000000,2.000000,1.750000,59.000000
1.714286,15.885714,6.514286,1.971429,45.485714,1.818182,16.833333,7.272727,1.712121,16.969697,1.860000,7.860000,10.320000,1.940000,29.920000
1.583333,17.375000,3.750000,1.958333,48.708333,1.884615,8.826923,10.942308,1.961538,33.076923,1.826667,15.786667,7.533333,1.733333,17.586667
1.648649,21.837838,5.351351,1.756757,30.243243,1.836066,9.459016,8.475410,1.983607,37.229508,1.886792,12.735849,9.603774,1.754717,15.433962
1.707317,18.341463,7.658537,1.975610,37.731707,1.866667,6.300000,9.733333,2.000000,41.000000,1.837500,13.987500,7.725000,1.725000,17.887500
1.892857,10.250000,7.750000,1.767857,18.089286,1.761905,12.476190,9.047619,1.984127,40.492063,1.750000,21.875000,6.875000,1.718750,20.125000
1.841463,14.426829,7.829268,1.731707,18.085366,1.882353,7.000000,14.470588,2.000000,44.176471,1.730769,14.576923,6.461538,1.980769,37.961538
1.916667,10.083333,11.625000,1.833333,17.520833,1.754717,13.754717,9.433962,1.981132,42.283019,1.760000,16.940000,3.320000,1.720000,22.520000
1.758621,17.310345,3.620690,1.482759,13.551724,1.740000,13.100000,8.240000,1.980000,43.140000,1.875000,12.541667,9.819444,1.902778,23.027778
1.787234,10.638298,9.340426,1.978723,42.255319,1.857143,12.492063,8.174603,1.761905,16.428571,1.756098,18.853659,6.585366,1.829268,28.951220
1.868421,10.842105,14.973684,2.000000,34.815789,1.625000,17.041667,3.083333,1.958333,48.500000,1.831461,13.921348,6.528090,1.752809,19.337079
1.611111,16.111111,3.388889,1.944444,51.277778,1.825397,13.031746,9.587302,1.984127,33.476190,1.842857,13.557143,7.985714,1.700000,16.800000
1.896552,11.982759,9.327586,1.810345,16.379310,1.710526,18.973684,5.210526,1.710526,25.342105,1.781818,11.709091,8.818182,1.981818,41.727273
1.827586,14.741379,7.862069,1.706897,21.586207,1.761194,12.432836,8.597015,1.985075,39.835821,1.884615,14.307692,7.384615,1.807692,11.038462
1.824561,11.333333,10.333333,2.000000,33.614035,1.835616,14.520548,7.794521,1.698630,17.027397,1.666667,16.857143,3.142857,1.952381,49.952381
1.787879,20.515152,6.848485,1.727273,23.696970,1.883333,11.266667,8.166667,1.783333,17.066667,1.741379,12.189655,8.758621,1.982759,41.413793
1.835616,11.671233,10.150685,1.958904,31.287671,1.824561,14.982456,7.315789,1.666667,15.350877,1.666667,16.857143,3.142857,1.952381,49.952381
1.784615,13.846154,4.369231,1.738462,22.938462,1.745098,13.588235,8.980392,1.980392,42.803922,1.942857,13.342857,13.771429,1.857143,15.257143
1.862069,11.844828,3.793103,1.827586,19.793103,1.884615,10.365385,16.519231,1.942308,29.961538,1.634146,20.341463,3.536585,1.756098,36.634146
1.787234,13.595745,8.319149,1.978723,43.744681,1.820000,8.940000,12.200000,1.940000,22.880000,1.814815,18.037037,4.129630,1.648148,18.666667
1.781818,17.927273,5.218182,1.654545,17.472727,1.909091,8.454545,13.659091,1.931818,24.227273,1.750000,13.500000,6.461538,1.980769,41.942308
1.722222,18.000000,3.416667,1.972222,34.111111,1.840580,13.724638,7.956522,1.695652,16.652174,1.826087,10.108696,12.000000,1.978261,39.804348
1.696970,15.545455,4.454545,1.969697,45.424242,1.875000,11.166667,18.458333,2.000000,34.958333,1.829787,13.606383,6.744681,1.765957,19.893617
1.695652,15.913043,3.043478,1.956522,48.913043,1.849315,13.082192,7.547945,1.712329,17.328767,1.800000,13.436364,10.963636,1.981818,33.054545
1.727273,14.204545,9.272727,1.977273,44.068182,1.831325,15.228916,8.481928,1.734940,18.349398,1.875000,7.125000,4.666667,2.000000,31.083333
1.890909,8.800000,10.545455,1.963636,32.581818,1.583333,17.375000,3.750000,1.958333,48.708333,1.819444,16.097222,7.694444,1.722222,17.319444
1.844444,8.933333,12.133333,2.000000,37.355556,1.853333,13.973333,7.666667,1.720000,17.333333,1.645161,19.677419,3.322581,1.935484,39.580645
1.700000,15.725000,2.825000,1.975000,40.675000,1.835443,14.113924,7.632911,1.721519,17.772152,1.875000,9.875000,15.875000,2.000000,36.781250
1.723404,19.106383,8.085106,1.957447,35.723404,1.835821,13.731343,7.776119,1.686567,16.447761,1.864865,6.540541,8.729730,2.000000,38.567568
1.884615,8.826923,10.942308,1.961538,33.076923,1.583333,17.375000,3.750000,1.958333,48.708333,1.826667,15.786667,7.533333,1.733333,17.586667
1.837838,10.351351,16.270270,1.918919,22.891892,1.833333,15.666667,3.696970,1.712121,19.333333,1.750000,13.395833,7.875000,1.979167,43.437500
1.830189,9.433962,8.150943,1.943396,26.924528,1.818182,17.200000,7.527273,1.654545,15.818182,1.767442,14.279070,8.790698,1.976744,44.441860
1.849315,13.383562,8.164384,1.712329,17.219178,1.722222,18.111111,3.527778,1.972222,34.305556,1.809524,10.261905,11.928571,1.976190,40.857143
1.903226,9.387097,7.967742,1.790323,20.064516,1.763158,21.289474,7.973684,1.763158,20.394737,1.725490,13.117647,8.372549,1.980392,42.921569
1.805556,21.138889,4.888889,1.638889,19.083333,1.866667,9.733333,10.288889,1.800000,17.133333,1.771429,12.300000,8.357143,1.985714,39.285714
