0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000
0.715596,0.527195,0.390891,0.745740,0.658257,0.648100,0.686107,0.663827,0.520642,0.493447,0.557667,0.403670,0.734273,0.519987,0.328637,0.590433,0.386437,0.481925,0.428073,0.404139,0.342309,0.350037,0.623785,0.335328,0.474445,0.525056,0.247818,0.437796,0.380204,0.498878,0.637996,0.264024,0.407900,0.466953,0.776300,0.393430,0.631600,0.703559,0.240907,0.699257,0.470082,0.524834,0.626515,0.788424,0.411811,0.495503,0.635119,0.639812,0.356780,0.530508,0.303390,0.423729,0.265254,0.223729,0.172881,0.253390,0.505085,0.457627,0.741525,0.356780,0.391525,0.541525,0.107627,0.781356
0.606350,0.639505,0.275077,0.390278,0.629952,0.427648,0.636696,0.569542,0.643720,0.564765,0.605226,0.355156,0.637539,0.435235,0.644844,0.361056,0.359150,0.355380,0.537697,0.614805,0.671693,0.722755,0.372173,0.595956,0.361549,0.282728,0.379027,0.649760,0.354352,0.432831,0.335161,0.646333,0.574909,0.625254,0.623630,0.416159,0.277710,0.402761,0.629314,0.238733,0.614698,0.572473,0.585059,0.658952,0.311409,0.770199,0.306537,0.682095,0.309677,0.273656,0.628495,0.642473,0.227957,0.441935,0.276344,0.593548,0.231183,0.671505,0.253763,0.345161,0.651075,0.422043,0.690860,0.305376
0.706378,0.407784,0.463135,0.493622,0.677189,0.581622,0.442162,0.639351,0.488432,0.536649,0.348973,0.571676,0.626595,0.533189,0.716324,0.440649,0.318349,0.521628,0.402036,0.511733,0.392706,0.276223,0.716709,0.335878,0.505796,0.454905,0.635284,0.292904,0.320611,0.602771,0.327113,0.708227,0.358852,0.437201,0.825957,0.494617,0.327751,0.694378,0.290670,0.340311,0.479067,0.527512,0.634569,0.698565,0.324163,0.159689,0.372010,0.311005,0.212215,0.931677,0.318841,0.500000,0.249482,0.638716,0.362319,0.770186,0.456522,0.539337,0.259834,0.597308,0.731884,0.651139,0.228778,0.368530
0.518084,0.591419,0.333001,0.570716,0.353954,0.337990,0.726366,0.415066,0.375156,0.477925,0.626840,0.429284,0.535794,0.376902,0.347219,0.563732,0.306239,0.282843,0.642472,0.295141,0.671866,0.427714,0.379124,0.478104,0.631374,0.514097,0.331434,0.693161,0.539292,0.672466,0.406119,0.560588,0.627720,0.573321,0.644749,0.608325,0.307947,0.765847,0.337275,0.490066,0.609745,0.552980,0.293756,0.403027,0.237465,0.342006,0.736991,0.209555,0.575577,0.622487,0.307520,0.629188,0.744602,0.778109,0.392405,0.866716,0.291884,0.517498,0.695458,0.402829,0.620253,0.758004,0.751303,0.630678
0.632253,0.525470,0.425225,0.461999,0.734950,0.536639,0.763552,0.386543,0.654045,0.440479,0.535004,0.436393,0.252247,0.640697,0.471806,0.472078,0.607108,0.475929,0.714055,0.702100,0.391276,0.333118,0.379968,0.701131,0.517932,0.736026,0.503393,0.729564,0.614863,0.315024,0.529241,0.455574,0.251313,0.487303,0.385727,0.408056,0.328809,0.584063,0.353327,0.271016,0.136165,0.422067,0.590193,0.409370,0.601138,0.726357,0.475919,0.363835,0.242286,0.484000,0.343429,0.344000,0.371429,0.634286,0.360000,0.714286,0.557143,0.362857,0.173143,0.360000,0.616571,0.290286,0.489143,0.825714
0.598629,0.514899,0.375447,0.726162,0.742551,0.493445,0.398689,0.395113,0.505662,0.504768,0.343266,0.513111,0.355483,0.606973,0.746126,0.596544,0.546333,0.466345,0.427407,0.256263,0.389979,0.519771,0.418352,0.451554,0.476607,0.510414,0.602475,0.504075,0.645035,0.192273,0.430426,0.194989,0.534591,0.544025,0.387579,0.832547,0.256289,0.501572,0.437107,0.403302,0.544025,0.464623,0.858491,0.494497,0.822327,0.733491,0.202830,0.735063,0.244491,0.488632,0.728926,0.370059,0.419727,0.499825,0.747114,0.742567,0.462399,0.530955,0.326338,0.491081,0.316544,0.660021,0.393494,0.642183
0.360922,0.440766,0.264849,0.379098,0.390458,0.380071,0.628692,0.696203,0.369036,0.617332,0.373255,0.392405,0.667316,0.631938,0.542681,0.691983,0.418592,0.426663,0.598942,0.387142,0.378792,0.710270,0.280546,0.359310,0.369329,0.619816,0.352630,0.425828,0.333704,0.296966,0.546897,0.312831,0.643022,0.345444,0.510957,0.698962,0.655133,0.343714,0.666090,0.267013,0.686275,0.310265,0.662053,0.682238,0.274510,0.667243,0.658593,0.285467,0.613294,0.782609,0.584866,0.682274,0.673077,0.470736,0.550167,0.651756,0.683946,0.345736,0.672241,0.628344,0.647993,0.553094,0.223244,0.697324
0.590079,0.552876,0.439201,0.698932,0.323458,0.619704,0.326214,0.773338,0.403376,0.420944,0.664485,0.452980,0.589390,0.535997,0.761626,0.408887,0.551215,0.584045,0.416940,0.302364,0.337163,0.574524,0.661852,0.421208,0.426133,0.767236,0.280368,0.413001,0.545305,0.604399,0.387065,0.735062,0.213585,0.564193,0.377307,0.396938,0.694935,0.236749,0.336474,0.404397,0.723596,0.354142,0.383589,0.409501,0.232823,0.579505,0.399686,0.389085,0.547743,0.234809,0.758247,0.625868,0.683160,0.561198,0.692708,0.390625,0.424479,0.448351,0.613281,0.785156,0.571181,0.269531,0.392795,0.434896
0.626932,0.595672,0.569220,0.462728,0.638269,0.704225,0.288561,0.434559,0.651666,0.393679,0.790106,0.354174,0.443147,0.521127,0.427688,0.597046,0.549467,0.274277,0.330594,0.437443,0.293455,0.621613,0.383866,0.705327,0.287062,0.744292,0.302283,0.452055,0.445053,0.474886,0.482192,0.267884,0.546610,0.612818,0.591102,0.797669,0.337394,0.297669,0.731462,0.412076,0.322564,0.386123,0.402542,0.426907,0.783898,0.502119,0.786017,0.617585,0.197349,0.578056,0.513255,0.409794,0.681517,0.291237,0.712077,0.404271,0.677835,0.432253,0.412371,0.774300,0.386230,0.540869,0.368189,0.601988
