-62.000000,-54.000000,-55.000000,-61.000000,-63.000000,-84.000000,-81.000000,-52.000000,-57.000000,-51.000000,-55.000000,-65.000000,-85.000000,-85.000000,-42.000000,-54.000000,-50.000000,-45.000000,-63.000000,-68.000000,-64.000000,-58.000000,-50.000000,-54.000000,-60.000000,-53.000000,-86.000000,-89.000000
-58.639626,-56.725429,-59.570983,-60.269891,-70.146646,-82.042122,-83.502340,-35.971111,-55.900000,-55.531111,-37.095556,-66.997778,-71.928889,-72.897778,-52.079108,-53.517241,-52.369168,-52.742394,-60.060852,-82.997972,-83.261663,-60.603365,-56.122596,-50.326923,-62.031250,-49.418269,-86.766827,-86.721154
-59.446729,-54.955140,-50.635514,-60.564486,-50.011215,-86.650467,-86.736449,-38.944984,-55.773463,-55.200647,-39.674757,-66.702265,-74.100324,-74.911003,-55.568471,-55.165605,-56.148089,-57.027070,-66.149682,-81.566879,-82.114650,-63.433790,-58.146119,-61.474886,-65.748858,-71.968037,-84.904110,-87.607306
-60.469534,-55.231183,-51.410394,-61.906810,-51.159498,-86.569892,-86.770609,-44.562044,-57.124088,-56.087591,-45.620438,-68.656934,-77.321168,-78.262774,-34.855297,-55.883721,-55.767442,-36.085271,-67.157623,-71.180879,-72.173127,-55.909586,-55.528322,-56.617647,-57.052288,-66.816993,-82.270153,-83.204793
-56.672304,-55.330867,-52.116279,-57.858351,-56.338266,-84.864693,-85.436575,-43.375000,-54.572674,-54.340116,-44.406977,-63.250000,-76.674419,-77.337209,-63.000000,-56.512438,-61.189055,-64.840796,-71.313433,-82.987562,-83.845771,-35.071429,-56.535714,-56.282468,-35.899351,-69.996753,-71.269481,-72.467532
-61.514381,-55.757743,-55.373894,-62.991150,-58.817478,-85.525442,-85.898230,-48.509728,-56.552529,-55.533074,-46.984436,-67.361868,-81.984436,-80.019455,-51.198661,-54.546875,-53.062500,-53.136161,-63.662946,-79.859375,-82.640625,-34.905371,-55.936061,-55.820972,-36.595908,-67.204604,-71.120205,-72.156010
-60.636842,-57.831579,-60.484211,-63.847368,-67.415789,-85.289474,-80.989474,-36.832661,-55.889113,-55.580645,-37.842742,-67.268145,-72.459677,-73.352823,-55.329989,-55.133779,-55.713489,-56.127090,-64.530658,-82.651059,-84.195095,-60.527578,-55.354916,-50.103118,-62.076739,-50.894484,-85.580336,-86.712230
-35.306533,-56.336683,-55.982412,-36.489950,-68.278894,-71.753769,-72.713568,-48.264228,-54.138211,-52.583333,-49.000000,-62.825203,-79.817073,-80.784553,-60.322951,-56.660656,-59.691803,-62.026230,-69.603279,-82.959016,-84.019672,-60.132000,-55.252000,-50.728000,-61.332000,-49.476000,-87.074000,-87.030000
-35.036697,-56.911315,-56.975535,-35.639144,-69.122324,-72.981651,-73.749235,-49.813333,-59.226667,-57.320000,-54.746667,-60.826667,-82.746667,-87.106667,-57.563611,-55.326265,-54.589603,-58.640219,-61.140903,-83.713406,-84.209986,-39.044118,-53.735294,-52.852941,-41.477941,-64.176471,-69.926471,-71.242647
-60.743816,-54.931095,-53.309187,-61.867491,-55.348057,-85.091873,-85.632509,-50.642520,-55.009449,-52.081890,-51.691339,-61.590551,-81.737008,-83.143307,-36.395299,-55.916667,-55.809829,-37.517094,-67.032051,-72.348291,-72.846154,-63.712991,-57.570997,-62.126888,-65.661631,-70.915408,-84.731118,-84.885196
-62.609212,-56.533432,-57.946508,-64.670134,-63.083210,-85.210996,-86.040119,-52.996487,-54.644028,-52.052693,-53.749415,-59.530445,-82.504684,-83.024590,-33.908228,-55.746835,-54.626582,-35.917722,-65.930380,-71.031646,-72.332278,-41.726115,-56.802548,-58.694268,-40.496815,-71.038217,-74.636943,-75.082803
-60.413420,-55.510823,-50.982684,-61.480519,-49.409091,-87.430736,-87.038961,-60.303426,-55.783034,-59.081566,-61.941272,-69.350734,-82.275693,-84.740620,-57.962963,-51.037037,-45.518519,-59.740741,-47.740741,-82.370370,-86.814815,-42.560134,-55.710468,-54.485523,-43.592428,-65.315145,-76.746102,-76.782851
-44.027237,-55.206226,-52.287938,-45.793774,-62.852140,-74.186770,-73.178988,-67.341463,-58.902439,-64.195122,-69.170732,-78.243902,-88.682927,-87.073171,-59.717391,-55.710145,-55.104167,-61.298007,-60.021739,-84.589674,-85.304348,-41.232441,-55.418060,-55.222408,-41.563545,-66.314381,-76.724080,-78.428094
-61.484211,-56.147368,-52.175439,-63.245614,-48.821053,-88.484211,-86.880702,-43.614173,-55.447835,-54.505906,-44.684055,-65.502953,-76.953740,-77.869094,-58.366935,-53.951613,-49.213710,-58.834677,-51.770161,-84.818548,-86.697581,-62.862528,-56.607539,-60.920177,-64.563193,-70.902439,-83.219512,-84.425721
-31.070707,-57.025253,-57.292929,-33.126263,-69.555556,-70.136364,-70.873737,-46.809917,-54.804408,-54.209366,-47.889807,-65.030303,-77.169421,-79.410468,-52.386905,-56.202381,-54.964286,-52.482143,-66.720238,-85.601190,-81.214286,-61.370044,-55.865639,-55.059471,-62.763216,-58.466960,-85.547357,-86.039648
-61.552632,-55.976608,-51.593567,-62.950292,-49.143275,-88.201754,-88.125731,-55.763725,-54.694118,-55.934314,-56.976471,-66.002941,-81.956863,-82.786275,-53.351931,-58.467811,-54.030043,-54.437768,-58.806867,-82.892704,-83.879828,-35.308642,-56.029630,-55.903704,-36.553086,-67.775309,-71.345679,-72.414815
-42.882143,-54.764286,-53.164286,-44.571429,-62.517857,-77.617857,-76.750000,-45.476190,-56.489796,-55.564626,-47.163265,-70.721088,-78.129252,-81.142857,-59.074568,-55.659341,-54.967033,-60.444270,-60.412873,-84.484301,-85.139717,-35.812709,-55.849498,-56.341137,-35.832776,-68.274247,-70.632107,-72.130435
-60.226519,-55.718232,-50.129834,-61.859116,-48.245856,-86.792818,-86.422652,-62.539235,-56.338028,-60.468813,-64.350101,-70.132797,-82.901408,-84.098592,-40.680707,-56.322011,-55.229620,-42.116848,-66.832880,-75.207880,-76.383152,-53.916049,-53.392593,-52.046914,-53.728395,-58.693827,-83.940741,-84.328395
-56.898707,-55.217672,-49.782328,-58.155172,-53.691810,-85.239224,-84.758621,-62.477733,-56.368421,-60.643725,-64.153846,-70.443320,-82.943320,-84.064777,-41.834118,-55.505882,-54.765882,-42.872941,-66.063529,-75.876471,-76.962353,-61.651042,-55.208333,-53.750000,-62.578125,-49.036458,-88.281250,-89.473958
-19.961538,-58.320513,-58.205128,-24.025641,-69.410256,-72.551282,-73.935897,-56.855385,-55.890769,-59.263077,-57.775385,-70.547692,-80.375385,-82.026154,-45.187675,-55.212885,-53.100840,-46.250700,-63.280112,-77.775910,-78.063025,-60.724014,-55.460573,-51.887097,-62.154122,-51.664875,-86.980287,-87.154122
-60.248509,-55.198807,-50.741551,-61.423459,-49.566600,-86.988072,-87.033797,-56.411964,-55.865688,-57.259594,-57.452596,-67.881490,-82.286682,-83.979684,-35.721719,-55.970588,-55.744344,-37.002262,-67.253394,-71.723982,-72.841629,-50.804734,-54.710059,-53.455621,-53.130178,-62.011834,-80.514793,-77.355030
-37.250485,-55.982524,-55.681553,-38.122330,-67.170874,-72.782524,-73.487379,-55.115473,-55.460739,-56.250577,-56.644342,-66.811778,-81.766744,-83.249423,-62.243523,-57.062176,-52.917098,-65.782383,-51.098446,-87.906736,-89.601036,-60.408451,-54.868545,-52.408451,-60.446009,-53.913146,-86.176056,-85.023474
-60.837953,-56.055437,-53.921109,-62.863539,-57.390192,-84.347548,-84.946695,-35.652174,-55.935927,-55.727689,-36.846682,-67.299771,-71.709382,-72.798627,-53.788126,-55.614668,-56.093132,-54.932480,-66.939464,-81.877765,-82.534342,-61.038298,-54.212766,-51.497872,-61.110638,-48.740426,-88.259574,-88.948936
-58.593145,-55.770492,-55.090164,-59.951565,-61.133383,-84.151267,-84.874814,-39.145833,-54.833333,-55.031250,-41.020833,-65.125000,-68.510417,-67.895833,-33.105058,-56.953307,-56.556420,-35.136187,-69.797665,-73.186770,-73.280156,-45.124590,-54.104918,-53.045902,-44.950820,-62.459016,-77.550820,-79.344262
-57.446735,-55.473368,-54.988832,-58.769759,-63.201890,-83.318729,-83.718213,-38.597956,-56.023850,-55.717206,-39.557070,-67.364566,-73.499148,-74.579216,-63.753247,-58.116883,-51.285714,-65.376623,-46.116883,-88.597403,-90.207792,-59.459302,-54.156977,-53.872093,-60.877907,-50.116279,-87.331395,-88.843023
-54.506306,-54.401802,-52.378378,-56.621622,-56.200000,-81.836036,-85.877477,-46.136187,-55.699092,-53.511025,-46.031128,-63.836576,-78.693904,-77.464332,-62.876061,-56.319185,-58.809847,-64.680815,-66.132428,-84.426146,-84.573854,-21.235294,-58.094118,-58.376471,-24.952941,-69.647059,-72.364706,-73.552941
