1.000000,0.000000,52.000000,48.000000,46.000000,41.000000,36.000000,29.000000,6.922057,3.188813,1.502631,1.039086,0.866424,0.000000,0.000000,0.000000,0.539103,0.105775,1.000000,1.000000,1.000000,63.000000,62.000000,61.000000,57.000000,54.000000,32.000000,39.929102,16.877218,5.613056,0.867528,0.132412,0.035006,0.016742,0.000000,0.537726,0.097407,0.000000
1.000000,0.921154,22.600000,21.409615,19.592308,17.373077,14.340385,9.940385,107.332026,35.649126,14.605854,2.919671,0.809191,0.305483,0.114694,0.044546,0.522778,0.106371,0.601923,0.993661,0.916006,51.472266,49.683043,47.954041,44.595880,40.619651,30.389857,28.466907,12.736540,3.841462,0.943851,0.355991,0.135490,0.061759,0.031192,0.523570,0.110129,0.117274
0.993559,0.900161,40.847021,39.476651,38.112721,35.444444,32.289855,24.257649,25.809993,9.545015,2.258522,0.466068,0.198210,0.081770,0.040330,0.020096,0.526334,0.109611,0.210950,1.000000,0.939623,35.594340,33.901887,31.658491,28.609434,24.596226,17.511321,108.957106,38.956317,16.257480,3.442209,0.985512,0.365219,0.138804,0.057295,0.519555,0.107049,0.483019
1.000000,0.943182,89.943182,84.852273,80.238636,73.079545,64.670455,46.011364,34.027292,13.658648,4.808175,1.532495,0.733396,0.410533,0.251642,0.136270,0.526861,0.109454,0.034091,0.996237,0.916275,34.163688,32.940734,31.407338,28.920978,25.773283,19.093133,66.585955,23.868618,9.027175,1.861655,0.546445,0.195878,0.071935,0.029026,0.522910,0.108347,0.361242
0.994398,0.907563,43.401961,41.908964,40.466387,37.668067,34.291317,25.707283,28.746375,11.526330,3.039077,0.677834,0.267072,0.102993,0.048828,0.025017,0.524832,0.109593,0.191877,1.000000,0.935927,30.302059,28.741419,26.439359,23.521739,19.688787,13.707094,121.854372,41.978267,17.961340,3.729578,1.040550,0.390867,0.145875,0.057172,0.520565,0.106534,0.572082
1.000000,0.946984,50.773309,48.405850,45.625229,41.648995,36.694698,26.636197,94.547783,34.227322,14.605891,3.308324,1.014566,0.390622,0.157166,0.067384,0.520216,0.107112,0.332724,0.993377,0.892384,27.248344,26.498344,25.645695,23.827815,21.549669,16.183775,36.519263,12.999929,3.360239,0.503553,0.149739,0.050787,0.020929,0.009912,0.525926,0.109626,0.339404
0.995495,0.916667,42.564189,40.980856,39.353604,36.404279,32.779279,24.340090,37.924144,15.804292,4.845251,1.068315,0.408705,0.163482,0.072352,0.033782,0.524346,0.109005,0.234234,1.000000,0.923954,24.463878,23.163498,20.916350,18.429658,15.133080,10.384030,152.466284,47.680953,21.735452,4.430171,1.074068,0.377085,0.130656,0.048851,0.519383,0.106495,0.680608
1.000000,0.923885,20.606299,19.551181,17.832021,15.813648,13.141732,9.157480,125.252831,40.036638,17.015034,3.265699,0.765953,0.269677,0.095633,0.036228,0.520830,0.106377,0.624672,0.994805,0.915584,47.246753,45.498701,43.705195,40.453247,36.468831,27.085714,33.836290,14.701745,4.592569,1.129309,0.459197,0.183895,0.080747,0.037719,0.524391,0.109448,0.193506
1.000000,0.918919,98.810811,92.783784,87.135135,78.837838,70.297297,50.837838,24.917942,9.939233,3.384041,1.416194,0.850094,0.526664,0.328709,0.175390,0.534894,0.104739,0.000000,0.996409,0.918312,36.422801,35.053860,33.413824,30.751346,27.367145,20.165171,65.397943,23.524731,8.881326,1.850449,0.551128,0.201848,0.077602,0.032636,0.522824,0.108554,0.347397
0.994943,0.911504,44.695322,43.092288,41.481669,38.467762,34.814159,25.940582,32.718712,13.790135,4.052058,0.912699,0.346177,0.134408,0.058596,0.028703,0.524242,0.109414,0.199747,1.000000,0.933333,24.658333,23.325000,21.208333,18.738889,15.416667,10.627778,133.041029,43.517514,18.927302,3.866262,1.032176,0.383413,0.145171,0.055951,0.520950,0.106272,0.636111
1.000000,0.929825,22.307018,21.293860,19.271930,17.043860,14.061404,9.763158,159.178030,48.283022,22.324545,4.522725,1.076799,0.372066,0.124329,0.045115,0.518510,0.106472,0.679825,0.995666,0.915493,42.410618,40.767064,39.060672,36.065005,32.374865,23.964247,40.609622,16.864327,5.340206,1.172934,0.433260,0.172822,0.076126,0.035276,0.524374,0.108915,0.251354
0.990588,0.882353,33.025882,32.157647,31.157647,29.047059,26.644706,20.400000,21.028192,7.797215,1.474052,0.227024,0.083895,0.039127,0.017087,0.008421,0.526899,0.110654,0.254118,1.000000,0.939394,41.590909,39.691460,37.472452,34.199725,29.977961,21.590909,89.308940,32.039237,12.937375,2.778669,0.839882,0.313660,0.125825,0.054087,0.521054,0.107130,0.384298
0.995238,0.913095,44.107143,42.488095,40.838095,37.800000,34.076190,25.323810,35.595891,15.278862,4.665258,1.071363,0.421324,0.168428,0.074113,0.034654,0.524316,0.109269,0.217857,1.000000,0.932476,23.090032,21.842444,19.752412,17.434084,14.353698,9.881029,141.076282,44.180253,19.614759,3.903067,0.937291,0.330759,0.116900,0.044169,0.520231,0.106169,0.655949
0.995885,0.913580,30.574074,29.559671,28.208848,25.947531,23.029835,16.914609,68.474047,24.376427,9.206245,1.853174,0.525889,0.189480,0.068871,0.027516,0.523070,0.108585,0.383745,1.000000,0.944134,81.078212,76.821229,72.782123,66.776536,59.793296,44.156425,40.326806,16.091706,5.980651,1.745886,0.749973,0.336153,0.176919,0.089947,0.523984,0.107597,0.078212
1.000000,0.924282,66.067885,63.483029,60.966057,56.712794,51.631854,38.506527,32.632038,14.027086,4.559823,1.159192,0.428288,0.181618,0.090547,0.045801,0.522471,0.108837,0.060052,0.994792,0.915365,24.644531,23.657552,22.261719,20.121094,17.334635,12.496094,79.788023,27.606678,10.771607,2.174255,0.626791,0.227586,0.083244,0.032949,0.523582,0.108229,0.473958
0.994937,0.913924,61.377215,59.134177,57.164557,53.379747,49.010127,37.015190,24.249258,10.356693,2.928871,0.708444,0.270097,0.125736,0.070632,0.037962,0.524198,0.109061,0.055696,0.997354,0.920635,26.437831,25.297619,23.633598,21.281746,18.160053,12.862434,84.916422,29.739958,11.722358,2.425878,0.712594,0.257513,0.093533,0.036840,0.522697,0.108102,0.482804
0.996790,0.914928,21.345104,20.378812,18.878010,16.834671,14.102729,9.947030,92.031172,31.002380,12.362902,2.461214,0.683876,0.251769,0.090980,0.035395,0.522834,0.106957,0.555377,0.996212,0.922348,58.585227,56.414773,54.329545,50.541667,46.026515,34.371212,31.136083,13.749658,4.388103,1.099362,0.415445,0.165707,0.079414,0.039385,0.523659,0.110171,0.077652
0.983607,0.893443,9.344262,9.057377,8.581967,7.827869,6.803279,4.975410,31.352338,9.759025,1.790531,0.198748,0.082253,0.036115,0.011584,0.004037,0.526857,0.111683,0.368852,0.998056,0.921283,41.876579,40.211856,38.289602,35.198251,31.348882,23.068999,67.978899,24.668320,9.524355,2.030663,0.617468,0.233177,0.094458,0.041160,0.522780,0.108046,0.332362
0.994550,0.916894,47.467302,45.767030,44.069482,40.863760,37.032698,27.618529,31.277496,13.780412,4.145493,1.004512,0.395469,0.154122,0.066432,0.031866,0.524498,0.109598,0.177112,1.000000,0.920863,22.517986,21.318945,19.424460,17.218225,14.163070,9.767386,121.864724,39.471174,16.729532,3.300929,0.851644,0.314676,0.119544,0.046658,0.520948,0.106378,0.616307
0.994310,0.916074,49.628734,47.807966,45.972973,42.588905,38.507824,28.668563,31.622791,13.671961,4.236796,1.067972,0.427334,0.165884,0.072393,0.034593,0.523811,0.109839,0.167852,1.000000,0.921875,20.852679,19.808036,18.142857,16.147321,13.430804,9.354911,115.054576,37.863647,15.715489,3.042443,0.770076,0.285110,0.106515,0.041355,0.522273,0.106222,0.600446
1.000000,0.927861,65.985075,63.355721,60.721393,56.383085,51.151741,38.002488,36.361674,15.629853,5.427720,1.421563,0.541343,0.224535,0.106479,0.052046,0.522409,0.109028,0.074627,0.994660,0.913218,23.638184,22.715621,21.411215,19.369826,16.722296,12.106809,78.982482,27.090923,10.463368,2.059186,0.571148,0.205718,0.074508,0.029271,0.523644,0.108111,0.476636
0.996815,0.914013,20.888535,19.979299,18.557325,16.603503,13.976115,9.886943,90.115114,30.284305,12.051364,2.370661,0.653105,0.238628,0.085779,0.033583,0.523462,0.107017,0.552548,0.996176,0.923518,59.489484,57.239006,55.053537,51.141491,46.483748,34.676864,32.854647,14.446958,4.685946,1.195074,0.449828,0.180664,0.085549,0.041599,0.522912,0.110130,0.076482
0.996024,0.911531,32.520875,31.465209,30.173956,27.897614,25.005964,18.601392,60.998349,21.380553,7.541604,1.394409,0.372128,0.130730,0.050512,0.021876,0.523182,0.108651,0.350895,1.000000,0.965517,79.413793,74.682759,69.600000,62.820690,54.703448,38.841379,85.592640,34.934251,16.773465,4.903608,1.869304,0.778148,0.329626,0.143719,0.523420,0.106904,0.234483
