0.490854,0.519238,0.508018,0.459360,0.503049,0.008110,0.493018,0.307619,0.354571,0.536857,0.171905,0.509524,0.000000,0.495810,0.540303,0.547652,0.454242,0.166970,0.503788,0.012576,0.530303,0.412571,0.655714,0.470857,0.167714,0.500000,0.023714,0.483429,0.476267,0.500599,0.560184,0.168848,0.500000,0.002304,0.468295,0.474302,0.416410,0.539829,0.234843,0.502849,0.010883,0.516410,0.348636,0.354773,0.370227,0.172500,0.500000,0.018864,0.515909,0.598070,0.483158,0.485965,0.186140,0.508772,0.000000,0.472632,0.747965,0.693837,0.426744,0.263953,0.517442,0.004826,0.509651,0.353721,0.507907,0.329767,0.193023,0.500000,0.000000,0.487442
0.630000,0.440000,0.410000,0.260000,0.500000,0.000000,0.380000,0.510000,0.420000,0.590000,0.080000,0.500000,0.000000,0.540000,0.420000,0.250000,0.420000,0.190000,0.500000,0.000000,0.480000,0.470650,0.477732,0.494483,0.340146,0.501989,0.009032,0.500836,0.548294,0.540044,0.501529,0.178809,0.507353,0.006353,0.499750,0.400000,0.640000,0.630000,0.780000,0.500000,0.000000,0.510000,0.540000,0.370000,0.500000,0.450000,0.500000,0.000000,0.460000,0.285870,0.296957,0.536957,0.147609,0.510870,0.000000,0.508696,0.640000,0.640000,0.600000,0.400000,0.500000,0.000000,0.510000,0.330000,0.200000,0.867500,0.687500,0.500000,0.000000,0.242500
0.372478,0.551239,0.425752,0.184159,0.500000,0.014690,0.499204,0.185000,0.360000,0.533333,0.100000,0.500000,0.000000,0.495000,0.393537,0.433110,0.479695,0.283110,0.500000,0.008110,0.501280,0.629817,0.611301,0.478435,0.241646,0.509146,0.006748,0.506789,0.453326,0.411330,0.536651,0.177133,0.504587,0.008005,0.500550,0.210000,0.145000,0.595000,0.260000,0.500000,0.000000,0.510000,0.528333,0.467222,0.366111,0.183333,0.500000,0.046111,0.516111,0.250000,0.333333,0.313333,0.103333,0.500000,0.000000,0.510000,0.484868,0.479430,0.535526,0.507632,0.502193,0.002193,0.485132,0.258636,0.332273,0.540000,0.171364,0.500000,0.000000,0.464091
0.619328,0.560075,0.534478,0.197612,0.503731,0.018582,0.507164,0.773069,0.751188,0.423069,0.283762,0.519802,0.000000,0.497822,0.287742,0.480806,0.520645,0.172419,0.500000,0.008065,0.471935,0.475143,0.433524,0.495286,0.248857,0.504762,0.019762,0.499571,0.726316,0.624737,0.442456,0.423333,0.508772,0.014561,0.522982,0.378248,0.497956,0.382701,0.186642,0.500000,0.006058,0.510657,0.534892,0.602446,0.452446,0.191223,0.503597,0.000000,0.511942,0.377269,0.377689,0.562395,0.188697,0.506303,0.000000,0.500168,0.491559,0.492814,0.535856,0.480608,0.503802,0.006958,0.487452,0.537413,0.440979,0.532098,0.153287,0.500000,0.003497,0.498252
0.527341,0.531850,0.507399,0.533699,0.505780,0.002890,0.500058,0.374048,0.365952,0.580000,0.481905,0.500000,0.000000,0.440000,0.400000,0.601969,0.438819,0.222598,0.500000,0.006535,0.500079,0.374286,0.394000,0.340000,0.185714,0.500000,0.011857,0.507143,0.325414,0.342556,0.530526,0.184211,0.503759,0.000000,0.496090,0.484783,0.374203,0.590290,0.296087,0.500000,0.000000,0.435217,0.485802,0.464962,0.529746,0.206972,0.503817,0.010992,0.504606,0.689218,0.640651,0.469544,0.245993,0.509772,0.010814,0.508371,0.375055,0.480000,0.581868,0.164505,0.505495,0.005495,0.512527,0.567975,0.455949,0.427848,0.215190,0.506329,0.010506,0.516456
0.346667,0.478667,0.569630,0.193556,0.500000,0.016000,0.498963,0.752467,0.704867,0.419400,0.276000,0.516667,0.000000,0.510133,0.713182,0.611364,0.509091,0.486364,0.500000,0.018864,0.485455,0.376111,0.333056,0.361389,0.259444,0.500000,0.000000,0.505278,0.365909,0.383939,0.505985,0.205530,0.507576,0.012576,0.483333,0.306667,0.241250,0.537500,0.155417,0.520833,0.000000,0.500833,0.542938,0.543481,0.510790,0.193506,0.502469,0.008198,0.503383,0.485798,0.488405,0.528171,0.479066,0.503891,0.007121,0.492802,0.486543,0.394468,0.552606,0.187447,0.505319,0.007074,0.502926,0.404602,0.499115,0.359646,0.192389,0.500000,0.000000,0.508938
0.617375,0.583832,0.502940,0.192415,0.506562,0.006535,0.491942,0.556748,0.544743,0.477531,0.413912,0.504890,0.008533,0.503912,0.256667,0.393333,0.223333,0.173333,0.500000,0.000000,0.453333,0.250000,0.333333,0.313333,0.103333,0.500000,0.000000,0.510000,0.349180,0.340492,0.569180,0.433607,0.500000,0.000000,0.448361,0.390000,0.591818,0.337273,0.146818,0.500000,0.000000,0.502273,0.355000,0.345000,0.593333,0.098333,0.500000,0.000000,0.458333,0.267500,0.376000,0.527000,0.149000,0.500000,0.000000,0.408000,0.418099,0.439574,0.513304,0.192931,0.503552,0.009147,0.511741,0.311250,0.226250,0.517500,0.143750,0.531250,0.000000,0.499375
0.420000,0.470000,0.520000,0.340000,0.500000,0.000000,0.510000,0.525531,0.521778,0.493440,0.233004,0.504938,0.008066,0.502856,0.570000,0.400000,0.490000,0.210000,0.500000,0.000000,0.510000,0.510000,0.470000,0.350000,0.430000,0.500000,0.000000,0.500000,0.310000,0.225000,0.525000,0.040000,0.500000,0.000000,0.470000,0.880000,0.470000,0.500000,0.190000,0.500000,0.000000,0.360000,0.190000,0.470000,0.440000,0.250000,0.500000,0.000000,0.380000,0.385918,0.402584,0.529850,0.391086,0.503745,0.004981,0.486592,0.780000,0.830000,0.640000,0.410000,0.500000,0.000000,0.480000,0.720000,0.340000,0.530000,0.290000,0.500000,0.000000,0.540000
1.000000,0.800000,0.290000,0.360000,0.500000,0.000000,0.520000,0.886667,0.618333,0.566667,0.340000,0.500000,0.000000,0.531667,0.802093,0.787907,0.464884,0.285581,0.546512,0.000000,0.507674,0.438966,0.372069,0.637414,0.183103,0.500000,0.014310,0.518103,0.462000,0.448000,0.584000,0.844000,0.500000,0.000000,0.426000,0.557451,0.491373,0.618039,0.280784,0.500000,0.000000,0.355490,0.350000,0.530000,0.450000,0.200000,0.500000,0.000000,0.510000,0.840000,0.660000,0.360000,0.780000,0.500000,0.000000,0.490000,0.890000,0.810000,0.360000,0.710000,0.500000,0.000000,0.550000,0.488194,0.495569,0.490319,0.259689,0.503794,0.007815,0.504507
0.389503,0.437984,0.435969,0.190209,0.506545,0.002173,0.504215,0.451774,0.424032,0.587419,0.532419,0.508065,0.000000,0.447581,0.483819,0.516538,0.544643,0.183269,0.500000,0.010495,0.497225,0.583333,0.530000,0.498772,0.496491,0.500000,0.029123,0.508070,0.814521,0.759863,0.422329,0.345205,0.527397,0.000000,0.490274,0.686714,0.630500,0.462929,0.202786,0.507143,0.011857,0.519571,0.419639,0.427169,0.538675,0.326928,0.500000,0.011024,0.507530,0.518807,0.360642,0.574404,0.208073,0.504587,0.012202,0.479358,0.601310,0.566190,0.499048,0.313929,0.505952,0.000000,0.510476,0.504255,0.607447,0.485532,0.638511,0.500000,0.000000,0.502340
