42.920000,-5.850000,58.000000,48.760000,121.610000,-3.360000,85.000000,29.610000,83.350000,55.390000,126.910000,71.320000,74.570000,15.720000,58.620000,58.840000,105.420000,0.600000
43.303398,12.947573,35.268738,30.355728,119.819903,3.387282,68.388710,18.034597,56.085968,50.354274,113.396210,18.869919,70.041687,22.510964,66.399759,47.531687,122.322771,65.822048
81.977500,31.702500,60.987500,50.276250,133.752500,159.180000,56.815437,15.432395,47.174106,41.383460,116.568137,15.681673,80.913590,28.870769,82.149487,52.042051,123.793077,70.622308
63.327736,21.587170,56.916604,41.741887,126.453962,59.600377,74.074677,20.010887,65.814839,54.063871,110.054274,38.843306,46.708872,13.630301,36.999248,33.078647,121.853985,1.327820
41.326389,8.123889,34.677778,33.203056,121.644444,6.920972,59.415449,17.192821,48.940256,42.222949,116.185192,11.835192,79.385366,26.479268,72.768780,52.906098,117.952195,70.821829
84.464255,29.392340,74.877021,55.071702,122.361915,86.791702,49.696270,13.703297,40.595081,35.993297,120.259892,6.123135,71.670256,19.509615,64.989872,52.161154,109.695897,37.692308
78.215000,33.362500,74.025000,44.854167,134.092500,140.046667,73.553387,20.384355,66.093468,53.169355,111.555081,46.443548,49.969598,14.426954,40.313966,35.542816,121.341552,4.094425
57.241524,17.000520,49.577732,40.241338,120.558141,22.750223,77.910303,21.156364,64.020909,56.753636,97.082424,34.736667,98.112500,20.875000,81.177500,77.238750,115.188750,110.733750
62.382381,11.687143,58.853810,50.695238,113.960952,10.928810,47.582185,14.268278,37.463179,33.314172,120.939669,5.056689,76.486667,23.871197,68.117265,52.615897,115.445470,59.225812
60.185283,13.788396,53.417358,46.397547,121.192736,15.299811,47.534831,15.046525,36.178559,32.488390,116.093814,4.467373,78.664651,25.595814,71.711744,53.068953,116.393837,69.803023
82.067681,27.727536,75.592609,54.340145,117.466957,73.891014,56.565938,10.180625,54.999375,46.385000,123.179063,1.156563,53.976699,15.307751,43.649043,38.669426,117.265167,14.433014
55.979467,14.048133,47.928400,41.931333,117.408400,7.339867,74.372536,21.841087,67.292174,52.531957,114.257319,53.694638,44.247835,14.130103,33.170825,30.117938,123.528144,1.975670
58.670702,22.016316,46.408421,36.654035,117.518772,3.580351,47.557447,10.547872,40.072128,37.010213,120.786241,8.710071,77.715000,24.072500,69.670268,53.642679,114.517321,59.998125
47.481779,12.153620,39.627423,35.328712,119.303374,10.833804,82.833667,31.692667,73.068000,51.142000,125.869000,102.480000,72.900598,21.422906,63.651368,51.477436,113.955983,28.304957
78.555000,32.239500,75.222000,46.316000,130.889500,116.708000,48.089430,13.938797,38.429620,34.150949,121.775633,3.626076,72.611212,19.630152,64.562121,52.981288,111.341136,39.734167
41.174000,-1.336000,45.418000,42.508000,131.104000,-2.940000,64.007992,19.104924,55.677576,44.903333,117.389394,30.995644,40.242195,9.787317,28.598780,30.455610,119.732927,-0.394146
53.698199,15.331185,46.622038,38.367441,121.322986,10.244692,129.830000,8.400000,48.380000,121.430000,107.690000,418.540000,74.426122,22.398163,63.396837,52.027959,110.699286,56.855306
44.610000,-2.326667,50.000000,46.933333,130.886667,-3.660000,41.368706,11.579294,33.781529,29.789176,119.636588,5.298118,68.034865,20.094775,58.905811,47.940631,117.088288,34.741577
72.834504,21.090916,64.797634,51.743817,113.740534,46.662214,48.775509,14.036108,39.127246,34.739641,121.004132,4.206228,88.923333,27.613333,89.648333,61.311667,120.639167,111.400000
38.210000,3.008235,33.271765,35.201176,127.252941,-2.282941,82.749683,29.625873,75.103492,53.123968,120.237460,78.513175,56.048304,15.307522,46.962522,40.741174,116.596130,14.106391
49.529206,14.027619,39.502222,35.502540,128.291429,4.481746,72.024859,21.723616,63.346328,50.301412,114.335537,42.816271,41.216714,10.135429,34.251143,31.081286,117.651714,4.159429
62.081818,16.291152,50.973939,45.791152,116.861152,15.424000,81.796885,29.757049,76.240492,52.040000,120.566885,79.296230,41.914286,11.131905,36.156548,30.782381,118.079762,9.166190
77.776306,24.210090,70.213153,53.566396,115.068559,60.190360,50.513750,12.742784,41.203011,37.771080,118.557784,7.268523,53.492174,22.097826,45.788261,31.396522,126.808261,8.330435
