82.867857,30.226607,75.350179,52.641250,121.235893,82.444464,67.909787,16.194468,60.297979,51.715745,108.800851,31.611277,48.311188,13.895813,38.818125,34.415688,122.118000,3.522750
65.372182,15.618909,56.853000,49.753364,110.014000,24.999182,82.180923,29.631385,74.874000,52.549692,120.556923,77.713846,46.083037,13.290222,36.873185,32.793333,123.093556,2.597630
68.309101,15.587416,60.735169,52.722022,108.096292,31.570562,48.581534,14.035337,38.926380,34.546564,121.957914,3.810061,81.993276,30.401034,74.967069,51.592241,121.649310,81.399483
49.171294,14.104824,39.406588,35.066765,121.320000,4.280765,72.953542,26.341875,67.891875,46.611875,123.239167,82.085208,74.924130,19.305109,66.745543,55.619348,108.864022,37.871413
46.207647,13.358309,36.893309,32.849853,122.913971,2.576691,65.354444,15.503796,57.050463,49.850833,110.056204,24.956852,81.990758,29.502424,74.539091,52.488333,120.500000,77.366970
79.307160,26.370494,72.492593,52.936667,116.895926,71.614815,43.883784,12.839099,34.930360,31.044955,123.380090,1.976216,63.211271,15.908051,53.808051,47.303729,113.488220,18.066356
74.719773,21.914091,67.631212,52.806136,114.129470,55.487424,56.907100,17.423700,44.733700,39.483300,116.000600,6.225300,41.028077,10.298333,34.587564,30.730256,126.797692,2.629744
49.601023,14.097955,40.048750,35.503409,121.071477,4.694943,74.264454,20.653529,66.624538,53.611092,111.329244,45.156807,79.110667,33.286000,74.774667,45.825333,133.240667,130.134667
65.060541,15.417477,56.886036,49.643333,110.541081,25.291622,82.180923,29.631385,74.874000,52.549692,120.556923,77.713846,46.197239,13.439701,36.696716,32.757910,122.754552,2.188209
68.258298,16.088085,60.602340,52.170638,108.923085,31.945532,48.392547,13.967143,38.819876,34.425714,122.001739,3.636522,82.662364,30.496545,75.489091,52.165818,121.351273,82.975091
80.552034,29.651186,72.678644,50.900508,122.091695,80.848136,69.780000,16.002892,63.107711,53.777711,107.821325,31.892651,48.866667,14.051429,39.122262,34.815595,121.445179,4.374167
44.889355,13.005645,36.090645,31.884113,123.286935,2.489516,64.287339,15.777798,54.937982,48.509908,111.872936,20.455596,80.263766,27.348312,73.182338,52.915455,117.839481,72.904286
79.110667,33.286000,74.774667,45.825333,133.240667,130.134667,77.157980,22.368586,68.902626,54.789495,112.123131,48.820303,50.656173,13.900612,41.609898,36.755918,119.676378,6.973265
82.226379,30.212069,75.084483,52.014310,121.559483,81.413103,48.311188,13.895813,38.818125,34.415688,122.118000,3.522750,67.989022,15.898587,60.138261,52.090870,108.326522,31.156413
67.707011,15.422414,60.804253,52.285057,107.918621,29.831034,81.911452,29.699032,73.847581,52.212258,121.343548,79.644516,48.353354,14.007516,38.695652,34.346211,122.007143,3.843043
78.074141,24.914848,70.507879,53.159293,115.876667,64.843636,60.845556,15.546852,51.925000,45.299352,114.711296,14.260556,43.235437,12.550194,34.080971,30.685437,123.250097,1.867282
81.990758,29.502424,74.539091,52.488333,120.500000,77.366970,65.179239,14.630435,57.599348,50.549348,108.436739,29.395435,48.329145,14.112763,38.682895,34.216645,122.540724,2.245987
53.123600,14.647800,40.462800,38.476200,113.930100,4.667600,74.448603,21.925588,67.314559,52.523529,114.245000,54.407868,44.818108,13.400541,39.154865,31.417297,130.068108,3.861622
77.701905,24.451905,70.010000,53.250095,115.491619,62.817714,58.716639,15.236218,49.461008,43.480840,115.083697,12.017479,41.952674,12.299302,33.274535,29.653721,124.811512,1.465698
79.824625,26.822375,73.081250,53.002250,117.484625,71.593625,57.425860,15.358172,46.990538,42.068065,114.988656,11.993011,38.334773,9.906591,34.358636,28.428636,131.107045,4.404545
66.768043,15.121630,59.260978,51.646848,107.738043,30.415652,48.326178,13.991656,38.881529,34.334841,122.586115,3.086752,82.361311,30.334754,74.460820,52.026557,121.269672,79.821803
65.672895,15.634035,57.889123,50.039123,110.479386,26.553158,82.864000,30.553500,74.400333,52.310500,121.008000,80.236500,46.289412,13.403015,37.023088,32.886838,122.795882,2.284853
76.269412,23.117479,69.114622,53.152101,114.684034,58.568992,39.683692,11.490923,32.044154,28.192769,125.799077,1.263846,56.336587,15.400079,45.960397,40.937063,116.912937,8.731190
50.857990,13.824020,41.732965,37.034322,119.511357,7.391256,77.567813,22.791979,69.500417,54.775937,112.229167,49.261562,79.110667,33.286000,74.774667,45.825333,133.240667,130.134667
43.102027,9.691892,38.899459,33.410541,129.475270,3.369324,75.100000,22.225116,67.878682,52.875271,114.498992,56.226667,54.920187,17.327664,41.715981,37.592617,114.054486,6.069346
82.306667,30.128833,74.389333,52.177833,121.538500,80.437333,48.311188,13.895813,38.818125,34.415688,122.118000,3.522750,67.619111,15.636000,60.269556,51.983556,108.046444,30.690111
82.237377,30.198852,75.185738,52.038525,121.329836,79.598361,67.518966,15.270230,59.898736,52.249195,108.020230,31.149425,48.538765,13.997901,38.895062,34.541173,121.953642,3.620309
49.001519,14.235316,38.866392,34.766013,119.608608,2.873481,78.178889,24.283056,69.791481,53.895926,114.090926,60.831481,58.371591,12.876136,55.003409,45.497955,121.258864,25.640455
62.868495,16.620323,52.611720,46.248817,113.791935,14.213011,77.774400,24.579500,70.460500,53.194900,115.582000,64.574200,43.843590,12.262051,35.551966,31.581795,123.201026,3.185983
82.226379,30.212069,75.084483,52.014310,121.559483,81.413103,67.342842,15.676947,59.360211,51.666316,107.988421,31.004316,48.326178,13.991656,38.881529,34.334841,122.586115,3.086752
77.835347,24.744950,70.376733,53.090495,115.576337,64.198119,60.545370,15.311296,51.635556,45.234537,115.446019,13.536667,43.105347,12.727129,33.800297,30.378515,122.910792,2.039802
63.686509,16.656604,53.585189,47.030189,114.998962,14.133679,43.530614,12.402719,34.899737,31.128246,121.837193,4.503246,78.229444,25.097667,71.554667,53.132000,116.400444,68.227222
45.722857,13.214436,36.303233,32.508722,121.925113,2.723609,81.718806,29.252537,74.402090,52.466269,120.042090,77.048060,65.432818,15.644182,57.138636,49.789091,111.786455,23.886636
78.680000,31.775238,76.237143,46.905714,132.277619,114.200000,50.627817,13.808325,41.687766,36.819848,119.824873,7.217107,77.477717,22.291087,68.315761,55.186630,110.565652,47.087174
49.841730,13.956378,40.660865,35.885676,120.321946,5.944811,75.877545,21.428000,67.769455,54.449727,111.792727,46.365273,79.110667,33.286000,74.774667,45.825333,133.240667,130.134667
64.775000,14.207297,56.601892,50.568243,106.466757,28.318784,80.428974,27.741282,73.613846,52.687564,119.145385,71.635897,48.652532,14.070506,39.038608,34.582405,122.680316,2.967089
79.188182,33.370000,72.001818,45.819091,133.046364,144.750909,77.390294,22.955294,69.521078,54.435098,113.002549,50.614706,50.705736,13.856802,41.702284,36.849289,119.622335,7.091523
77.800971,24.574078,70.204369,53.226893,115.441456,63.479320,59.545714,15.252768,51.322143,44.293839,117.817411,12.019107,42.855684,12.619579,32.835684,30.236000,120.730000,2.815579
82.846600,30.817600,75.907400,52.029000,122.468200,85.769800,68.817900,16.740900,60.922500,52.077400,108.930800,32.998600,48.311188,13.895813,38.818125,34.415688,122.118000,3.522750
47.231188,14.628713,35.221386,32.602673,114.515248,6.191881,54.467053,13.206842,48.664211,41.260737,125.361368,7.593684,77.273596,23.738158,69.456667,53.535614,114.736842,59.694825
65.424750,17.723000,54.236875,47.701625,113.789500,12.445000,44.639542,12.270076,36.537557,32.370153,122.189771,5.451985,77.496465,24.374545,70.435859,53.122020,115.609596,65.072525
69.418350,17.309223,61.926117,52.109515,108.945825,34.637476,83.123111,30.839778,75.980667,52.283333,123.943556,88.840889,48.538765,13.997901,38.895062,34.541173,121.953642,3.620309
