4.495790,2.374574,6.456485,9.964481,3.051780,-0.645728,-0.779893,-1.626159,0.344171,0.560728,0.071908,0.218916,-0.029974,5.562805,6.487545,5.783878,9.602979,3.635305,-1.948495,-0.506887,-1.179923,0.168576,0.866844,0.841695,0.493653,0.066811
3.493549,6.579510,2.871098,8.205504,2.046643,-0.513173,-0.625151,-0.908319,0.240244,0.295664,0.637037,0.550972,0.002066,8.388649,4.371126,3.575733,7.624739,3.592672,-0.985868,-1.882367,-0.724438,0.648771,0.988476,0.823809,0.809416,0.082985
2.643735,5.887416,0.948556,6.440517,3.447198,-1.100287,-1.396059,-0.950853,0.527949,0.311465,0.250211,0.831714,0.006390,5.191110,3.417617,1.991021,7.295292,2.705687,-1.254156,-0.728978,-0.722553,0.781522,0.402115,0.753533,0.132240,0.005417
5.050026,7.835260,2.233845,8.785218,4.308492,-0.894092,-1.951222,-1.463179,0.818557,0.204376,0.670455,0.077872,-0.006271,6.138002,3.001651,9.837070,8.939852,3.733023,-1.066478,-0.886841,-1.779704,0.248764,0.891686,0.664338,0.524468,0.033098
1.110971,4.622837,3.887445,9.422553,4.316322,-0.939988,-1.451411,-1.924923,0.964206,0.667689,0.978218,0.375406,-0.000060,2.510225,3.604096,4.259552,6.530434,2.687039,-0.693153,-1.426107,-0.567779,0.437335,0.104533,0.734893,0.104031,-0.026560
3.693124,6.301878,8.224084,1.723830,4.702026,-1.734534,-1.788410,-1.179082,0.782526,0.694675,0.422831,0.382271,0.028985,8.418494,3.845324,5.118369,1.805902,2.611316,-1.137256,-0.755268,-0.718791,0.686880,0.611025,0.397316,0.921494,0.012119
1.612809,6.597525,9.162471,1.551697,4.602090,-1.627317,-1.442351,-1.532423,0.891857,0.292275,0.357217,0.662296,-0.027704,9.577789,1.704913,6.092860,0.633670,5.075044,-1.699826,-1.866091,-1.509127,0.177024,0.611693,0.382866,0.194269,-0.053377
6.776855,5.632186,5.994798,1.930143,4.696442,-1.693201,-1.894828,-1.108413,0.052705,0.161634,0.454063,0.228642,-0.046896,2.282865,3.720217,3.691037,2.837713,4.681645,-1.993985,-0.749708,-1.937953,0.882048,0.763893,0.454643,0.388423,0.041609
5.520905,7.000016,4.773317,3.252264,1.883371,-0.544991,-0.623287,-0.715093,0.613187,0.523926,0.501943,0.620123,0.051321,7.125301,8.156927,8.284025,7.225795,2.992088,-0.631792,-1.393423,-0.966873,0.538153,0.879336,0.925372,0.259867,0.082047
0.789515,5.418137,6.541146,3.726803,3.810435,-1.226812,-1.466245,-1.117378,0.834101,0.554603,0.829226,0.622439,0.025862,6.631798,3.064766,5.433139,3.167381,2.505402,-1.024246,-0.800847,-0.680309,0.169195,0.868736,0.714346,0.524641,0.037733
2.419299,4.872877,2.044600,8.418262,3.607512,-1.548197,-0.928105,-1.131210,0.403777,0.265646,0.151672,0.368521,-0.034781,1.355973,8.934182,1.252362,0.652026,3.438761,-1.959247,-0.840825,-0.638689,0.492545,0.372570,0.075605,0.850059,-0.034946
6.784784,7.476562,8.387244,5.554985,3.079781,-0.887918,-1.523706,-0.668157,0.158372,0.868288,0.224873,0.266635,0.031063,6.984445,2.561582,3.918151,0.989290,3.955643,-1.747147,-1.677618,-0.530878,0.204238,0.575367,0.517937,0.921039,-0.041682
2.950628,3.397600,0.767502,1.093247,3.772634,-0.717081,-1.362313,-1.693239,0.133946,0.286092,0.265166,0.170372,-0.055437,7.712440,5.636380,5.377804,7.693591,4.123172,-1.419329,-1.409414,-1.294430,0.498123,0.939957,0.978545,0.475379,0.089956
3.285050,7.837106,5.267626,5.012541,3.829392,-1.513938,-1.720921,-0.594533,0.122920,0.566352,0.662320,0.993553,0.062126,4.242341,9.985281,3.673794,6.218104,4.414057,-1.947809,-0.783682,-1.682567,0.293068,0.730783,0.738157,0.516902,0.036223
