5.006000,3.418000,1.464000,0.244000,6.900000,3.096970,5.827273,2.127273,5.947761,2.761194,4.452239,1.453731
5.804167,2.714583,4.235417,1.345833,5.006000,3.418000,1.464000,0.244000,6.684615,3.017308,5.525000,1.980769
6.769565,3.036957,5.600000,2.008696,5.006000,3.418000,1.464000,0.244000,5.829630,2.731481,4.314815,1.392593
5.006000,3.418000,1.464000,0.244000,6.632203,2.998305,5.430508,1.937288,5.729268,2.690244,4.151220,1.300000
7.026923,3.100000,5.946154,2.150000,5.005769,3.380769,1.528846,0.275000,6.020833,2.801389,4.579167,1.522222
6.874286,3.088571,5.791429,2.117143,5.006000,3.418000,1.464000,0.244000,5.932308,2.755385,4.429231,1.438462
6.850000,3.073684,5.742105,2.071053,5.901613,2.748387,4.393548,1.433871,5.006000,3.418000,1.464000,0.244000
5.006000,3.418000,1.464000,0.244000,6.570149,2.988060,5.338806,1.885075,5.636364,2.636364,4.027273,1.251515
6.287755,2.880612,4.941837,1.688776,5.216667,3.640000,1.473333,0.280000,4.718182,3.027273,1.604545,0.268182
5.885000,2.740000,4.376667,1.418333,5.006000,3.418000,1.464000,0.244000,6.827500,3.070000,5.700000,2.062500
5.006000,3.418000,1.464000,0.244000,5.883607,2.740984,4.388525,1.434426,6.853846,3.076923,5.715385,2.053846
7.026923,3.100000,5.946154,2.150000,6.005479,2.795890,4.561644,1.515068,5.007843,3.400000,1.494118,0.260784
6.301031,2.886598,4.958763,1.695876,5.319048,3.742857,1.495238,0.266667,4.800000,3.109375,1.606250,0.303125
5.006000,3.418000,1.464000,0.244000,5.904762,2.746032,4.412698,1.433333,6.870270,3.086486,5.745946,2.089189
6.122500,2.843750,4.732500,1.616250,7.275000,3.156250,6.181250,2.137500,5.005556,3.335185,1.598148,0.301852
5.901613,2.748387,4.393548,1.433871,6.850000,3.073684,5.742105,2.071053,5.006000,3.418000,1.464000,0.244000
6.631579,2.998246,5.463158,1.957895,5.772093,2.704651,4.167442,1.302326,5.006000,3.418000,1.464000,0.244000
5.224138,3.655172,1.482759,0.282759,4.741667,3.004167,1.658333,0.295833,6.301031,2.886598,4.958763,1.695876
5.007843,3.400000,1.494118,0.260784,5.960606,2.765152,4.474242,1.459091,6.900000,3.096970,5.827273,2.127273
6.850000,3.073684,5.742105,2.071053,5.901613,2.748387,4.393548,1.433871,5.006000,3.418000,1.464000,0.244000
6.010811,2.795946,4.575676,1.522973,7.052000,3.112000,5.960000,2.152000,5.007843,3.400000,1.494118,0.260784
6.912500,3.100000,5.846875,2.131250,5.007843,3.400000,1.494118,0.260784,5.968657,2.768657,4.485075,1.467164
4.817647,3.085294,1.655882,0.320588,5.325000,3.760000,1.500000,0.270000,6.314583,2.895833,4.973958,1.703125
5.793617,2.719149,4.221277,1.342553,6.677358,3.007547,5.513208,1.971698,5.006000,3.418000,1.464000,0.244000
5.246154,3.692308,1.473077,0.273077,6.314583,2.895833,4.973958,1.703125,4.782143,3.003571,1.714286,0.328571
5.006000,3.418000,1.464000,0.244000,6.802326,3.044186,5.648837,2.030233,5.854386,2.742105,4.345614,1.408772
5.793617,2.719149,4.221277,1.342553,5.006000,3.418000,1.464000,0.244000,6.677358,3.007547,5.513208,1.971698
6.788889,3.037778,5.611111,2.013333,5.830909,2.736364,4.329091,1.400000,5.006000,3.418000,1.464000,0.244000
7.150000,3.120000,6.090000,2.135000,5.005660,3.360377,1.562264,0.288679,6.080519,2.825974,4.664935,1.581818
5.273913,3.726087,1.465217,0.265217,4.834375,3.031250,1.753125,0.350000,6.321053,2.898947,4.989474,1.710526
5.877966,2.744068,4.366102,1.410169,6.814634,3.056098,5.682927,2.058537,5.006000,3.418000,1.464000,0.244000
6.985714,3.107143,5.900000,2.160714,5.992958,2.784507,4.540845,1.492958,5.007843,3.400000,1.494118,0.260784
5.904762,2.746032,4.412698,1.433333,5.006000,3.418000,1.464000,0.244000,6.870270,3.086486,5.745946,2.089189
5.006000,3.418000,1.464000,0.244000,5.822000,2.728000,4.256000,1.360000,6.702000,3.016000,5.556000,1.992000
5.006000,3.418000,1.464000,0.244000,6.827500,3.070000,5.700000,2.062500,5.885000,2.740000,4.376667,1.418333
5.555172,2.644828,3.972414,1.231034,6.550704,2.964789,5.287324,1.857746,5.006000,3.418000,1.464000,0.244000
6.814634,3.056098,5.682927,2.058537,5.877966,2.744068,4.366102,1.410169,5.006000,3.418000,1.464000,0.244000
5.007843,3.400000,1.494118,0.260784,6.031169,2.807792,4.609091,1.553247,7.122727,3.113636,6.031818,2.131818
